airport,airline,flight_count,avg_dep_delay,avg_arr_delay,cancellation_rate_pct,airport_avg_dep_delay,airport_total_flights,dep_delay_diff,rank_in_airport,anomaly_label
LIT,F9,60,14.34,13.44,1.67,12.49,6384,1.85,5,NELLA_NORMA
LIT,OO,949,14.84,12.22,2.0,12.49,6384,2.35,6,NELLA_NORMA
LIT,MQ,1789,15.22,13.99,0.89,12.49,6384,2.73,7,NELLA_NORMA
LIT,OH,403,20.23,16.04,2.48,12.49,6384,7.74,8,NELLA_NORMA
LIT,AA,377,25.45,24.9,1.06,12.49,6384,12.96,9,NELLA_NORMA
LIT,G4,53,34.71,30.46,1.89,12.49,6384,22.22,10,ANOMALO_PEGGIORE
LNK,YX,19,-0.94,-3.83,5.26,15.87,932,-16.81,1,ANOMALO_MIGLIORE
LNK,OO,913,16.2,10.69,0.77,15.87,932,0.33,2,NELLA_NORMA
LRD,OO,38,4.89,6.21,0.0,10.68,876,-5.79,1,NELLA_NORMA
LRD,MQ,771,8.61,6.76,1.95,10.68,876,-2.07,2,NELLA_NORMA
LRD,G4,67,37.76,32.45,1.49,10.68,876,27.08,3,ANOMALO_PEGGIORE
LSE,MQ,169,9.69,6.18,1.18,9.69,169,0.0,1,NELLA_NORMA
LWS,OO,506,12.69,8.38,0.4,12.69,506,0.0,1,NELLA_NORMA
MAF,UA,20,-4.45,-1.4,0.0,9.39,4636,-13.84,1,NELLA_NORMA
MAF,OO,1544,8.03,4.25,1.23,9.39,4636,-1.36,2,NELLA_NORMA
MAF,WN,1856,8.04,3.11,0.54,9.39,4636,-1.35,3,NELLA_NORMA
MAF,MQ,1216,13.47,11.12,1.89,9.39,4636,4.08,4,NELLA_NORMA
MBS,9E,45,-2.4,-6.76,0.0,14.44,1087,-16.84,1,ANOMALO_MIGLIORE
MBS,OO,1042,15.18,11.14,1.34,14.44,1087,0.74,2,NELLA_NORMA
MCI,AS,418,-0.66,-2.22,1.44,9.21,24949,-9.87,1,NELLA_NORMA
MCI,UA,1895,4.82,2.13,1.27,9.21,24949,-4.39,2,NELLA_NORMA
MCI,MQ,585,4.83,0.11,1.88,9.21,24949,-4.38,3,NELLA_NORMA
MCI,YX,859,4.98,1.5,1.75,9.21,24949,-4.23,4,NELLA_NORMA
MCI,DL,3571,5.28,-1.47,0.95,9.21,24949,-3.93,5,NELLA_NORMA
MCI,WN,12053,9.47,3.34,0.85,9.21,24949,0.26,6,NELLA_NORMA
MCI,G4,120,9.5,6.31,2.5,9.21,24949,0.29,7,NELLA_NORMA
MCI,OO,545,10.65,7.36,2.39,9.21,24949,1.44,8,NELLA_NORMA
MCI,9E,601,11.21,4.9,3.99,9.21,24949,2.0,9,NELLA_NORMA
MCI,NK,889,13.27,4.59,2.59,9.21,24949,4.06,10,NELLA_NORMA
MCI,F9,187,14.25,12.82,1.07,9.21,24949,5.04,11,NELLA_NORMA
MCI,AA,2895,15.67,13.86,1.31,9.21,24949,6.46,12,NELLA_NORMA
MCI,B6,83,19.57,18.96,1.2,9.21,24949,10.36,13,NELLA_NORMA
MCI,OH,248,23.43,20.27,3.23,9.21,24949,14.22,14,NELLA_NORMA
MCO,UA,6881,13.64,7.54,2.83,15.89,80004,-2.25,1,NELLA_NORMA
MCO,F9,8948,13.89,9.8,2.19,15.89,80004,-2.0,2,NELLA_NORMA
MCO,NK,11521,14.71,9.51,1.89,15.89,80004,-1.18,3,NELLA_NORMA
MCO,WN,22579,15.12,9.36,1.44,15.89,80004,-0.77,4,NELLA_NORMA
MCO,DL,10980,15.52,9.85,1.55,15.89,80004,-0.37,5,NELLA_NORMA
MCO,AS,1324,16.87,13.64,3.85,15.89,80004,0.98,6,NELLA_NORMA
MCO,AA,8950,18.28,14.48,1.99,15.89,80004,2.39,7,NELLA_NORMA
MCO,B6,8719,20.87,14.94,1.78,15.89,80004,4.98,8,NELLA_NORMA
MCO,G4,102,38.27,36.57,1.96,15.89,80004,22.38,9,ANOMALO_PEGGIORE
MCW,OO,329,38.31,35.1,4.56,38.31,329,0.0,1,NELLA_NORMA
MDT,YX,156,-1.82,-11.94,0.64,15.95,2710,-17.77,1,ANOMALO_MIGLIORE
MDT,UA,198,4.26,2.51,1.01,15.95,2710,-11.69,2,NELLA_NORMA
MDT,DL,384,7.98,-2.39,0.52,15.95,2710,-7.97,3,NELLA_NORMA
MDT,9E,138,11.99,0.12,0.72,15.95,2710,-3.96,4,NELLA_NORMA
MDT,OO,453,15.89,9.74,0.66,15.95,2710,-0.06,5,NELLA_NORMA
MDT,OH,338,17.44,13.56,0.89,15.95,2710,1.49,6,NELLA_NORMA
MDT,G4,467,21.45,15.2,2.78,15.95,2710,5.5,7,NELLA_NORMA
MDT,AA,546,25.14,20.67,1.28,15.95,2710,9.19,8,NELLA_NORMA
MDT,F9,30,41.07,31.28,3.33,15.95,2710,25.12,9,ANOMALO_PEGGIORE
MDW,DL,772,11.41,3.96,0.52,13.08,39880,-1.67,1,NELLA_NORMA
MDW,WN,35954,12.56,5.79,1.11,13.08,39880,-0.52,2,NELLA_NORMA
MDW,OO,997,14.95,10.91,1.1,13.08,39880,1.87,3,NELLA_NORMA
MDW,F9,1947,21.16,14.84,2.57,13.08,39880,8.08,4,NELLA_NORMA
MDW,G4,210,25.3,22.38,2.38,13.08,39880,12.22,5,NELLA_NORMA
MEI,OO,311,12.21,8.7,2.57,12.21,311,0.0,1,NELLA_NORMA
MEM,UA,790,6.24,3.3,1.01,11.05,11531,-4.81,1,NELLA_NORMA
MEM,YX,1519,6.3,-0.11,1.58,11.05,11531,-4.75,2,NELLA_NORMA
MEM,DL,2250,6.63,-0.89,1.11,11.05,11531,-4.42,3,NELLA_NORMA
MEM,MQ,788,7.19,2.45,1.14,11.05,11531,-3.86,4,NELLA_NORMA
MEM,9E,552,7.26,0.27,3.26,11.05,11531,-3.79,5,NELLA_NORMA
MEM,WN,1818,12.22,5.83,0.5,11.05,11531,1.17,6,NELLA_NORMA
MEM,OH,389,12.25,6.37,0.77,11.05,11531,1.2,7,NELLA_NORMA
MEM,OO,400,14.23,9.69,1.5,11.05,11531,3.18,8,NELLA_NORMA
MEM,NK,470,16.64,6.35,1.7,11.05,11531,5.59,9,NELLA_NORMA
MEM,AA,2205,17.46,14.01,1.63,11.05,11531,6.41,10,NELLA_NORMA
MEM,F9,98,20.51,19.07,1.02,11.05,11531,9.46,11,NELLA_NORMA
MEM,G4,252,29.13,23.29,1.19,11.05,11531,18.08,12,ANOMALO_PEGGIORE
MFE,UA,281,-0.12,-6.25,4.63,15.7,2378,-15.82,1,ANOMALO_MIGLIORE
MFE,MQ,383,9.43,9.72,1.57,15.7,2378,-6.27,2,NELLA_NORMA
MFE,G4,252,13.19,7.33,0.4,15.7,2378,-2.51,3,NELLA_NORMA
MFE,OO,536,19.3,17.74,0.93,15.7,2378,3.6,4,NELLA_NORMA
MFE,AA,926,21.56,19.48,2.05,15.7,2378,5.86,5,NELLA_NORMA
MFR,OO,1414,5.35,0.56,0.92,9.69,2182,-4.34,1,NELLA_NORMA
MFR,UA,603,15.38,8.72,1.16,9.69,2182,5.69,2,NELLA_NORMA
MFR,G4,165,26.26,23.6,1.82,9.69,2182,16.57,3,ANOMALO_PEGGIORE
MGM,MQ,281,4.52,-0.99,0.0,16.71,1283,-12.19,1,NELLA_NORMA
MGM,9E,445,14.73,10.0,1.35,16.71,1283,-1.98,2,NELLA_NORMA
MGM,OO,318,23.43,18.17,1.26,16.71,1283,6.72,3,NELLA_NORMA
MGM,OH,239,26.27,24.1,4.6,16.71,1283,9.56,4,NELLA_NORMA
MGW,OO,11,131.18,130.91,0.0,131.18,11,0.0,1,NELLA_NORMA
MHK,OO,1,3.0,-10.0,0.0,4.62,486,-1.62,1,NELLA_NORMA
MHK,MQ,485,4.63,-6.29,2.06,4.62,486,0.01,2,NELLA_NORMA
MHT,YX,37,3.86,4.08,2.7,9.86,2835,-6.0,1,NELLA_NORMA
MHT,MQ,148,4.16,4.45,0.0,9.86,2835,-5.7,2,NELLA_NORMA
MHT,WN,1407,7.57,-0.8,0.64,9.86,2835,-2.29,3,NELLA_NORMA
MHT,AA,61,12.97,8.82,0.0,9.86,2835,3.11,4,NELLA_NORMA
MHT,OH,1117,13.22,8.35,1.97,9.86,2835,3.36,5,NELLA_NORMA
MHT,NK,65,16.1,3.56,6.15,9.86,2835,6.24,6,NELLA_NORMA
MIA,MQ,6990,7.31,4.91,1.46,19.62,54974,-12.31,1,NELLA_NORMA
MIA,YX,301,10.91,4.94,0.66,19.62,54974,-8.71,2,NELLA_NORMA
MIA,NK,2823,11.7,6.6,1.98,19.62,54974,-7.92,3,NELLA_NORMA
MIA,WN,2808,15.2,11.17,1.39,19.62,54974,-4.42,4,NELLA_NORMA
MIA,AS,277,16.32,13.88,4.69,19.62,54974,-3.3,5,NELLA_NORMA
MIA,F9,1886,17.25,14.09,2.12,19.62,54974,-2.37,6,NELLA_NORMA
MIA,UA,3210,18.19,13.65,2.99,19.62,54974,-1.43,7,NELLA_NORMA
MIA,DL,5687,20.77,14.41,1.14,19.62,54974,1.15,8,NELLA_NORMA
MIA,AA,30043,23.54,17.44,1.62,19.62,54974,3.92,9,NELLA_NORMA
MIA,9E,9,28.78,33.56,0.0,19.62,54974,9.16,10,NELLA_NORMA
MIA,B6,940,29.6,25.97,2.23,19.62,54974,9.98,11,NELLA_NORMA
MKE,AS,245,0.47,-5.29,0.82,10.31,14320,-9.84,1,NELLA_NORMA
MKE,MQ,29,2.32,-1.04,3.45,10.31,14320,-7.99,2,NELLA_NORMA
MKE,YX,973,5.19,-1.66,2.77,10.31,14320,-5.12,3,NELLA_NORMA
MKE,NK,384,5.91,-1.37,2.08,10.31,14320,-4.4,4,NELLA_NORMA
MKE,DL,2168,6.82,0.06,0.74,10.31,14320,-3.49,5,NELLA_NORMA
MKE,WN,4764,7.71,0.81,0.8,10.31,14320,-2.6,6,NELLA_NORMA
MKE,B6,254,10.75,6.54,1.57,10.31,14320,0.44,7,NELLA_NORMA
MKE,UA,348,12.31,6.18,1.15,10.31,14320,2.0,8,NELLA_NORMA
MKE,F9,281,13.42,6.18,1.78,10.31,14320,3.11,9,NELLA_NORMA
MKE,OH,484,13.49,13.61,2.27,10.31,14320,3.18,10,NELLA_NORMA
MKE,OO,2594,13.75,8.92,1.77,10.31,14320,3.44,11,NELLA_NORMA
MKE,9E,455,15.25,9.21,2.2,10.31,14320,4.94,12,NELLA_NORMA
MKE,AA,1341,21.43,16.65,1.34,10.31,14320,11.12,13,NELLA_NORMA
MLB,DL,674,4.15,-1.75,1.48,5.93,1379,-1.78,1,NELLA_NORMA
MLB,OH,563,7.52,5.68,1.78,5.93,1379,1.59,2,NELLA_NORMA
MLB,G4,142,8.17,1.96,3.52,5.93,1379,2.24,3,NELLA_NORMA
MLI,9E,382,7.32,1.02,2.36,14.45,2210,-7.13,1,NELLA_NORMA
MLI,MQ,399,10.07,1.26,2.01,14.45,2210,-4.38,2,NELLA_NORMA
MLI,OH,371,14.49,11.56,1.62,14.45,2210,0.04,3,NELLA_NORMA
MLI,OO,814,18.5,15.18,1.47,14.45,2210,4.05,4,NELLA_NORMA
MLI,G4,244,19.03,11.47,1.23,14.45,2210,4.58,5,NELLA_NORMA
MLU,9E,433,8.96,5.95,0.69,10.49,1005,-1.53,1,NELLA_NORMA
MLU,MQ,474,10.84,7.0,2.32,10.49,1005,0.35,2,NELLA_NORMA
MLU,OO,98,15.65,17.11,1.02,10.49,1005,5.16,3,NELLA_NORMA
MOB,DL,291,5.8,-0.67,1.03,8.88,1306,-3.08,1,NELLA_NORMA
MOB,9E,374,7.08,2.86,1.07,8.88,1306,-1.8,2,NELLA_NORMA
MOB,MQ,527,10.64,8.73,1.71,8.88,1306,1.76,3,NELLA_NORMA
MOB,OO,99,11.67,5.98,0.0,8.88,1306,2.79,4,NELLA_NORMA
MOB,OH,15,34.36,29.29,6.67,8.88,1306,25.48,5,ANOMALO_PEGGIORE
MOT,OO,1042,15.59,10.52,1.34,16.16,1229,-0.57,1,NELLA_NORMA
MOT,G4,187,19.27,11.28,0.53,16.16,1229,3.11,2,NELLA_NORMA
MQT,9E,61,-1.19,-15.83,3.28,10.69,449,-11.88,1,NELLA_NORMA
MQT,OO,121,3.46,-1.47,2.48,10.69,449,-7.23,2,NELLA_NORMA
MQT,MQ,267,16.53,12.82,0.37,10.69,449,5.84,3,NELLA_NORMA
MRY,MQ,224,4.39,1.43,0.45,9.43,2329,-5.04,1,NELLA_NORMA
MRY,OO,1709,7.38,5.57,0.82,9.43,2329,-2.05,2,NELLA_NORMA
MRY,AA,342,14.7,10.94,2.05,9.43,2329,5.27,3,NELLA_NORMA
MRY,G4,54,61.81,61.93,0.0,9.43,2329,52.38,4,ANOMALO_PEGGIORE
MSN,YX,600,1.7,-3.59,1.0,10.3,5966,-8.6,1,NELLA_NORMA
MSN,UA,772,3.6,1.16,1.17,10.3,5966,-6.7,2,NELLA_NORMA
MSN,9E,357,4.74,-1.89,1.4,10.3,5966,-5.56,3,NELLA_NORMA
MSN,DL,998,6.86,-1.04,1.1,10.3,5966,-3.44,4,NELLA_NORMA
MSN,MQ,343,10.97,11.12,2.62,10.3,5966,0.67,5,NELLA_NORMA
MSN,OH,557,11.33,10.05,0.72,10.3,5966,1.03,6,NELLA_NORMA
MSN,OO,1101,13.33,9.71,1.45,10.3,5966,3.03,7,NELLA_NORMA
MSN,F9,164,18.97,15.74,3.66,10.3,5966,8.67,8,NELLA_NORMA
MSN,AA,1074,19.8,15.62,0.93,10.3,5966,9.5,9,NELLA_NORMA
MSO,OO,580,4.9,2.46,1.03,10.92,2110,-6.02,1,NELLA_NORMA
MSO,DL,389,7.2,2.32,1.8,10.92,2110,-3.72,2,NELLA_NORMA
MSO,MQ,174,11.09,9.0,1.15,10.92,2110,0.17,3,NELLA_NORMA
MSO,AS,109,12.71,3.41,0.0,10.92,2110,1.79,4,NELLA_NORMA
MSO,UA,514,13.38,5.93,1.56,10.92,2110,2.46,5,NELLA_NORMA
MSO,F9,64,15.89,16.19,3.13,10.92,2110,4.97,6,NELLA_NORMA
MSO,G4,170,22.03,20.47,2.94,10.92,2110,11.11,7,NELLA_NORMA
MSO,AA,110,22.42,17.42,0.0,10.92,2110,11.5,8,NELLA_NORMA
MSP,9E,3827,6.9,3.48,0.65,9.93,63720,-3.03,1,NELLA_NORMA
MSP,UA,2769,8.24,3.55,1.34,9.93,63720,-1.69,2,NELLA_NORMA
MSP,AS,515,8.43,2.8,1.75,9.93,63720,-1.5,3,NELLA_NORMA
MSP,DL,34919,8.76,2.0,0.79,9.93,63720,-1.17,4,NELLA_NORMA
MSP,WN,3662,9.41,1.82,0.6,9.93,63720,-0.52,5,NELLA_NORMA
MSP,G4,141,9.41,0.75,0.71,9.93,63720,-0.52,5,NELLA_NORMA
MSP,MQ,490,9.83,8.32,0.82,9.93,63720,-0.1,7,NELLA_NORMA
MSP,OO,12533,12.32,7.19,0.77,9.93,63720,2.39,8,NELLA_NORMA
MSP,NK,619,12.87,9.75,0.65,9.93,63720,2.94,9,NELLA_NORMA
MSP,YX,573,13.13,9.16,1.75,9.93,63720,3.2,10,NELLA_NORMA
MSP,AA,2311,14.85,8.86,1.25,9.93,63720,4.92,11,NELLA_NORMA
MSP,F9,855,19.06,16.12,1.75,9.93,63720,9.13,12,NELLA_NORMA
MSP,OH,342,20.46,19.05,2.63,9.93,63720,10.53,13,NELLA_NORMA
MSP,B6,164,31.05,25.94,2.44,9.93,63720,21.12,14,ANOMALO_PEGGIORE
MSY,9E,2,-7.0,-27.5,0.0,13.83,25078,-20.83,1,ANOMALO_MIGLIORE
MSY,YX,296,8.71,3.5,0.68,13.83,25078,-5.12,2,NELLA_NORMA
MSY,AS,341,9.5,3.89,0.59,13.83,25078,-4.33,3,NELLA_NORMA
MSY,MQ,555,9.53,7.56,1.62,13.83,25078,-4.3,4,NELLA_NORMA
MSY,UA,3270,9.71,4.12,1.96,13.83,25078,-4.12,5,NELLA_NORMA
MSY,DL,3581,10.93,3.63,0.84,13.83,25078,-2.9,6,NELLA_NORMA
MSY,WN,9448,13.06,8.11,0.87,13.83,25078,-0.77,7,NELLA_NORMA
MSY,NK,2612,13.94,7.19,1.88,13.83,25078,0.11,8,NELLA_NORMA
MSY,OO,153,14.61,9.9,3.92,13.83,25078,0.78,9,NELLA_NORMA
MSY,F9,438,16.74,14.11,3.88,13.83,25078,2.91,10,NELLA_NORMA
MSY,OH,338,18.17,11.02,1.78,13.83,25078,4.34,11,NELLA_NORMA
MSY,AA,3339,21.66,18.89,1.35,13.83,25078,7.83,12,NELLA_NORMA
MSY,G4,42,22.93,20.93,2.38,13.83,25078,9.1,13,NELLA_NORMA
MSY,B6,663,24.16,17.48,1.36,13.83,25078,10.33,14,NELLA_NORMA
MTJ,DL,51,3.2,-2.94,0.0,11.13,1445,-7.93,1,NELLA_NORMA
MTJ,UA,426,9.98,0.42,0.94,11.13,1445,-1.15,2,NELLA_NORMA
MTJ,WN,320,10.28,3.24,0.0,11.13,1445,-0.85,3,NELLA_NORMA
MTJ,AA,255,12.47,10.78,0.0,11.13,1445,1.34,4,NELLA_NORMA
MTJ,OO,359,12.85,7.58,1.95,11.13,1445,1.72,5,NELLA_NORMA
MTJ,MQ,34,17.7,20.42,2.94,11.13,1445,6.57,6,NELLA_NORMA
MVY,MQ,10,13.9,17.3,0.0,16.2,563,-2.3,1,NELLA_NORMA
MVY,YX,283,15.25,15.36,3.18,16.2,563,-0.95,2,NELLA_NORMA
MVY,B6,270,17.32,16.13,6.3,16.2,563,1.12,3,NELLA_NORMA
MYR,OO,16,0.19,-7.94,0.0,8.94,8036,-8.75,1,NELLA_NORMA
MYR,9E,275,0.56,-6.76,2.55,8.94,8036,-8.38,2,NELLA_NORMA
MYR,DL,1046,3.15,-3.35,1.15,8.94,8036,-5.79,3,NELLA_NORMA
MYR,UA,134,5.95,-2.28,0.75,8.94,8036,-2.99,4,NELLA_NORMA
MYR,YX,323,7.65,-0.73,3.1,8.94,8036,-1.29,5,NELLA_NORMA
MYR,WN,1195,8.47,2.12,0.42,8.94,8036,-0.47,6,NELLA_NORMA
MYR,NK,2427,9.32,4.15,2.39,8.94,8036,0.38,7,NELLA_NORMA
MYR,OH,1099,10.31,6.24,1.55,8.94,8036,1.37,8,NELLA_NORMA
MYR,MQ,196,10.48,8.1,0.0,8.94,8036,1.54,9,NELLA_NORMA
MYR,G4,543,12.46,11.26,3.31,8.94,8036,3.52,10,NELLA_NORMA
MYR,AA,580,12.47,9.21,1.55,8.94,8036,3.53,11,NELLA_NORMA
MYR,F9,202,25.48,24.01,4.95,8.94,8036,16.54,12,ANOMALO_PEGGIORE
OAJ,DL,158,1.67,-3.96,1.27,10.16,912,-8.49,1,NELLA_NORMA
OAJ,9E,284,9.51,1.3,0.0,10.16,912,-0.65,2,NELLA_NORMA
OAJ,OH,470,13.45,10.64,2.34,10.16,912,3.29,3,NELLA_NORMA
OAK,HA,505,-1.6,-3.87,1.98,8.68,20439,-10.28,1,NELLA_NORMA
OAK,OO,719,1.03,-3.46,0.42,8.68,20439,-7.65,2,NELLA_NORMA
OAK,G4,77,3.16,3.39,1.3,8.68,20439,-5.52,3,NELLA_NORMA
OAK,AS,362,3.97,-2.85,3.31,8.68,20439,-4.71,4,NELLA_NORMA
OAK,DL,257,6.87,-2.25,1.17,8.68,20439,-1.81,5,NELLA_NORMA
OAK,NK,1406,8.55,4.55,1.92,8.68,20439,-0.13,6,NELLA_NORMA
OAK,WN,17113,9.46,2.41,0.44,8.68,20439,0.78,7,NELLA_NORMA
OGG,WN,3281,0.35,-5.65,0.52,3.89,13148,-3.54,1,NELLA_NORMA
OGG,AA,607,1.36,-8.15,0.16,3.89,13148,-2.53,2,NELLA_NORMA
OGG,UA,911,3.56,-8.67,0.77,3.89,13148,-0.33,3,NELLA_NORMA
OGG,HA,6770,4.26,2.74,0.86,3.89,13148,0.37,4,NELLA_NORMA
OGG,AS,1070,10.08,3.78,3.74,3.89,13148,6.19,5,NELLA_NORMA
OGG,DL,509,13.03,-0.01,1.38,3.89,13148,9.14,6,NELLA_NORMA
OKC,9E,2,-8.5,-2.0,0.0,9.37,11528,-17.87,1,ANOMALO_MIGLIORE
OKC,DL,879,3.61,-4.54,0.68,9.37,11528,-5.76,2,NELLA_NORMA
OKC,F9,243,4.83,-0.71,0.82,9.37,11528,-4.54,3,NELLA_NORMA
OKC,AS,170,5.46,4.75,2.35,9.37,11528,-3.91,4,NELLA_NORMA
OKC,UA,11,6.18,-2.45,0.0,9.37,11528,-3.19,5,NELLA_NORMA
OKC,MQ,1089,6.69,2.77,2.3,9.37,11528,-2.68,6,NELLA_NORMA
OKC,YX,486,7.09,2.28,1.85,9.37,11528,-2.28,7,NELLA_NORMA
OKC,WN,3657,8.31,2.9,0.68,9.37,11528,-1.06,8,NELLA_NORMA
OKC,OO,3345,9.45,5.86,0.66,9.37,11528,0.08,9,NELLA_NORMA
OKC,G4,75,12.47,8.38,1.33,9.37,11528,3.1,10,NELLA_NORMA
OKC,AA,1404,18.39,16.02,1.99,9.37,11528,9.02,11,NELLA_NORMA
OKC,OH,167,19.73,16.79,2.4,9.37,11528,10.36,12,NELLA_NORMA
OMA,AS,254,4.72,1.81,0.39,11.26,11868,-6.54,1,NELLA_NORMA
OMA,MQ,258,4.85,0.59,0.39,11.26,11868,-6.41,2,NELLA_NORMA
OMA,YX,522,5.21,2.38,1.34,11.26,11868,-6.05,3,NELLA_NORMA
OMA,DL,947,7.02,-1.85,0.95,11.26,11868,-4.24,4,NELLA_NORMA
OMA,OO,2154,9.89,5.97,0.79,11.26,11868,-1.37,5,NELLA_NORMA
OMA,UA,1437,10.13,7.55,1.88,11.26,11868,-1.13,6,NELLA_NORMA
OMA,WN,3947,10.88,3.91,1.06,11.26,11868,-0.38,7,NELLA_NORMA
OMA,9E,240,11.09,5.73,2.92,11.26,11868,-0.17,8,NELLA_NORMA
OMA,G4,259,17.63,12.89,2.7,11.26,11868,6.37,9,NELLA_NORMA
OMA,AA,1562,17.87,13.22,1.22,11.26,11868,6.61,10,NELLA_NORMA
OMA,F9,233,27.54,25.75,1.29,11.26,11868,16.28,11,ANOMALO_PEGGIORE
OMA,OH,55,28.02,26.8,1.82,11.26,11868,16.76,12,ANOMALO_PEGGIORE
OME,AS,192,-2.76,1.45,2.08,-2.76,192,0.0,1,NELLA_NORMA
ONT,MQ,37,-3.16,-9.11,0.0,8.94,12828,-12.1,1,NELLA_NORMA
ONT,AS,695,2.86,-0.64,1.73,8.94,12828,-6.08,2,NELLA_NORMA
ONT,DL,892,4.42,-6.05,0.9,8.94,12828,-4.52,3,NELLA_NORMA
ONT,HA,183,6.04,5.35,0.55,8.94,12828,-2.9,4,NELLA_NORMA
ONT,OO,1311,6.73,4.28,0.61,8.94,12828,-2.21,5,NELLA_NORMA
ONT,UA,728,6.98,-1.01,0.96,8.94,12828,-1.96,6,NELLA_NORMA
ONT,WN,5406,7.72,0.17,0.33,8.94,12828,-1.22,7,NELLA_NORMA
ONT,AA,1666,14.03,8.02,1.14,8.94,12828,5.09,8,NELLA_NORMA
ONT,F9,1769,14.57,12.07,1.92,8.94,12828,5.63,9,NELLA_NORMA
ONT,B6,141,21.58,10.86,1.42,8.94,12828,12.64,10,NELLA_NORMA
ORD,YX,8548,4.45,-1.92,0.85,15.02,139664,-10.57,1,NELLA_NORMA
ORD,9E,46,9.6,7.11,2.17,15.02,139664,-5.42,2,NELLA_NORMA
ORD,WN,3400,9.68,2.57,1.74,15.02,139664,-5.34,3,NELLA_NORMA
ORD,MQ,17002,10.89,7.34,1.25,15.02,139664,-4.13,4,NELLA_NORMA
ORD,AS,1581,12.9,7.87,1.33,15.02,139664,-2.12,5,NELLA_NORMA
ORD,UA,44814,13.44,7.03,1.35,15.02,139664,-1.58,6,NELLA_NORMA
ORD,DL,5446,14.32,7.44,1.4,15.02,139664,-0.7,7,NELLA_NORMA
ORD,OO,26780,17.32,12.82,1.62,15.02,139664,2.3,8,NELLA_NORMA
ORD,B6,635,17.55,13.53,2.36,15.02,139664,2.53,9,NELLA_NORMA
ORD,AA,25766,20.71,16.04,1.1,15.02,139664,5.69,10,NELLA_NORMA
ORD,NK,4326,22.62,14.23,1.9,15.02,139664,7.6,11,NELLA_NORMA
ORD,F9,1320,26.33,28.09,2.8,15.02,139664,11.31,12,NELLA_NORMA
ORF,YX,1382,3.94,0.66,2.46,12.73,10521,-8.79,1,NELLA_NORMA
ORF,MQ,208,8.52,3.6,0.48,12.73,10521,-4.21,2,NELLA_NORMA
ORF,UA,1161,8.87,3.95,1.81,12.73,10521,-3.86,3,NELLA_NORMA
ORF,OH,1587,9.69,5.93,1.13,12.73,10521,-3.04,4,NELLA_NORMA
ORF,9E,1074,10.67,5.19,2.23,12.73,10521,-2.06,5,NELLA_NORMA
ORF,WN,1572,11.33,4.64,0.38,12.73,10521,-1.4,6,NELLA_NORMA
ORF,DL,1200,15.19,8.54,1.0,12.73,10521,2.46,7,NELLA_NORMA
ORF,G4,115,15.54,13.94,2.61,12.73,10521,2.81,8,NELLA_NORMA
ORF,AA,1441,21.62,15.52,2.08,12.73,10521,8.89,9,NELLA_NORMA
ORF,NK,474,24.96,16.17,3.16,12.73,10521,12.23,10,NELLA_NORMA
ORF,OO,180,26.28,22.23,0.56,12.73,10521,13.55,11,NELLA_NORMA
ORF,F9,127,33.39,35.87,6.3,12.73,10521,20.66,12,ANOMALO_PEGGIORE
ORH,YX,168,-2.99,-9.27,5.95,16.99,693,-19.98,1,ANOMALO_MIGLIORE
ORH,9E,163,17.78,11.2,5.52,16.99,693,0.79,2,NELLA_NORMA
ORH,B6,362,25.52,16.36,1.66,16.99,693,8.53,3,NELLA_NORMA
OTH,OO,179,16.33,10.05,1.12,16.33,179,0.0,1,NELLA_NORMA
OTZ,AS,197,-4.9,-3.68,7.11,-4.9,197,0.0,1,NELLA_NORMA
PAE,AS,500,2.24,-0.27,3.8,2.24,500,0.0,1,NELLA_NORMA
PBG,G4,270,32.67,26.1,4.07,32.67,270,0.0,1,NELLA_NORMA
PBI,YX,11,-3.73,-5.09,0.0,16.56,14845,-20.29,1,ANOMALO_MIGLIORE
PBI,NK,232,6.47,0.05,0.43,16.56,14845,-10.09,2,NELLA_NORMA
PBI,WN,1298,10.73,5.85,0.77,16.56,14845,-5.83,3,NELLA_NORMA
PBI,DL,3583,14.16,8.36,1.56,16.56,14845,-2.4,4,NELLA_NORMA
PBI,B6,4295,15.73,9.96,1.44,16.56,14845,-0.83,5,NELLA_NORMA
PBI,UA,1720,17.83,11.24,3.2,16.56,14845,1.27,6,NELLA_NORMA
PBI,G4,195,18.51,17.58,2.05,16.56,14845,1.95,7,NELLA_NORMA
PBI,AA,3078,21.38,18.25,1.75,16.56,14845,4.82,8,NELLA_NORMA
PBI,F9,433,28.3,22.66,3.23,16.56,14845,11.74,9,NELLA_NORMA
PDX,MQ,23,-4.83,-11.0,0.0,7.63,29716,-12.46,1,NELLA_NORMA
PDX,AS,8475,4.76,3.29,2.08,7.63,29716,-2.87,2,NELLA_NORMA
PDX,OO,5389,5.18,4.02,0.56,7.63,29716,-2.45,3,NELLA_NORMA
PDX,DL,3596,5.75,-2.9,0.92,7.63,29716,-1.88,4,NELLA_NORMA
PDX,WN,4708,9.01,2.75,0.51,7.63,29716,1.38,5,NELLA_NORMA
PDX,UA,3262,9.85,3.25,1.41,7.63,29716,2.22,6,NELLA_NORMA
PDX,HA,368,10.04,5.08,1.36,7.63,29716,2.41,7,NELLA_NORMA
PDX,NK,839,13.04,6.37,1.55,7.63,29716,5.41,8,NELLA_NORMA
PDX,F9,866,14.2,13.19,2.19,7.63,29716,6.57,9,NELLA_NORMA
