airline,airport,total_flights,min_arr_delay,max_arr_delay,avg_arr_delay,cancellation_rate_pct,active_months
HA,LIH,4382,-53.0,427.0,2.34,1.16,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,OAK,505,-41.0,115.0,-3.87,1.98,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,OGG,6770,-58.0,1193.0,2.74,0.86,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,ONT,183,-56.0,191.0,5.35,0.55,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,PDX,368,-43.0,1072.0,5.08,1.36,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,PHX,188,-58.0,203.0,-2.29,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,PPG,60,-23.0,319.0,12.42,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,SAN,369,-39.0,312.0,13.83,0.81,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,SEA,380,-46.0,1084.0,18.53,2.63,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,SFO,360,-43.0,1056.0,6.22,2.78,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,SJC,353,-44.0,263.0,-6.47,1.42,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,SLC,100,-43.0,243.0,-0.4,0.0,[ 5  6  7  8  9 10 11 12]
HA,SMF,473,-45.0,446.0,0.04,1.06,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ABI,902,-32.0,370.0,5.25,1.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ABQ,473,-38.0,373.0,3.62,0.42,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ACK,11,-12.0,183.0,38.45,0.0,[6 7 8]
MQ,ACT,162,-35.0,544.0,13.55,1.85,[1 2 3 4 5 6 7 8 9]
MQ,AEX,17,-21.0,132.0,22.59,0.0,[ 9 10]
MQ,AGS,101,-34.0,218.0,-1.02,1.98,[ 4  5  6  9 10 11 12]
MQ,ALB,90,-40.0,81.0,-2.39,0.0,[ 2  3  4  5  6  7  9 10]
MQ,AMA,1031,-32.0,489.0,5.93,1.55,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ATL,335,-33.0,298.0,12.61,1.79,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ATW,375,-40.0,1102.0,12.41,1.07,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,AUS,1074,-36.0,683.0,10.99,1.68,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,AVL,587,-39.0,638.0,20.54,2.73,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,AVP,260,-41.0,283.0,4.75,1.15,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BDL,288,-50.0,260.0,0.86,1.04,[ 1  2  3  4  5  6  7  9 10 11 12]
MQ,BFL,171,-30.0,154.0,-3.83,0.0,[ 2  3  4  5  6  7  8  9 10 11 12]
MQ,BGR,125,-32.0,174.0,12.67,1.6,[ 6  7  8  9 10 11]
MQ,BHM,1237,-39.0,908.0,7.6,0.97,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BIL,470,-50.0,903.0,6.0,0.64,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BIS,284,-54.0,212.0,1.92,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BMI,374,-60.0,739.0,3.37,1.87,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BNA,1260,-34.0,788.0,10.6,2.3,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BOI,127,-26.0,229.0,2.79,0.0,[ 1  2  3  4  5  6 11 12]
MQ,BOS,988,-52.0,1281.0,5.32,1.82,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BPT,93,-30.0,433.0,16.46,2.15,[1 2 3 4]
MQ,BRO,646,-27.0,332.0,2.95,1.24,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BTR,486,-37.0,445.0,12.13,1.23,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BTV,175,-39.0,265.0,11.5,2.29,[ 6  7  8  9 10 11 12]
MQ,BUF,253,-40.0,260.0,2.37,1.98,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BUR,25,-25.0,185.0,-1.64,0.0,[10 11 12]
MQ,BWI,286,-40.0,326.0,-4.7,1.05,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BZN,33,-35.0,156.0,2.73,0.0,[ 1  9 10 11 12]
MQ,CAE,23,-18.0,29.0,-1.7,0.0,[ 6  7  8 12]
MQ,CHA,625,-43.0,1149.0,13.55,1.6,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,CHS,462,-37.0,426.0,2.0,1.73,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,CID,578,-49.0,485.0,5.3,1.73,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,CLE,311,-45.0,503.0,2.33,0.96,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,CLL,428,-36.0,861.0,4.41,1.64,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,CLT,3072,-41.0,1500.0,12.37,1.4,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,CMH,1591,-46.0,810.0,6.67,0.5,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,CMI,680,-45.0,1069.0,5.61,1.03,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,COS,175,-32.0,1327.0,22.96,0.57,[ 1  2  3  4  5  6  7  8  9 10 11]
MQ,COU,806,-38.0,980.0,11.34,2.48,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,CRP,1238,-30.0,865.0,6.92,2.1,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,CVG,1331,-38.0,743.0,9.0,0.75,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,DAB,3,2.0,62.0,34.33,0.0,[2 3]
MQ,DAY,98,-44.0,301.0,4.56,2.04,[ 1  2  3  4  5  6  7  8 11 12]
MQ,DCA,2143,-51.0,1339.0,8.1,1.54,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,DEN,81,-28.0,264.0,8.89,0.0,[ 6  7  8  9 10 11 12]
MQ,DFW,34961,-44.0,740.0,4.98,1.48,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,DRO,18,-46.0,5.0,-22.17,0.0,[12]
MQ,DSM,454,-54.0,382.0,1.51,1.76,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,DTW,438,-42.0,502.0,2.64,2.28,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ECP,398,-43.0,371.0,10.5,2.01,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ELP,790,-30.0,391.0,6.5,0.89,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,EUG,9,-37.0,1128.0,124.22,0.0,[12]
MQ,EVV,365,-43.0,320.0,3.32,0.55,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,EWR,406,-53.0,1244.0,14.92,3.69,[ 1  2  3  4  5  6  7  8  9 11 12]
MQ,EYW,1014,-38.0,1001.0,9.02,2.96,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,FAR,862,-57.0,1298.0,5.75,0.58,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,FAT,13,-24.0,4.0,-5.23,0.0,[ 2  3 11]
MQ,FCA,19,-39.0,284.0,35.63,0.0,[5 6 7]
MQ,FSD,402,-46.0,441.0,5.85,3.73,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,FSM,521,-44.0,863.0,4.93,2.3,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,FWA,453,-57.0,249.0,3.98,0.22,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,GCK,259,-33.0,299.0,12.96,1.93,[ 2  3  4  5  6  7  8  9 11 12]
MQ,GGG,114,-29.0,320.0,15.77,0.88,[ 5  6  7  8  9 10]
MQ,GJT,242,-35.0,1017.0,10.11,1.24,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,GNV,309,-38.0,257.0,2.97,2.91,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,GPT,281,-41.0,979.0,15.88,2.14,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,GRB,204,-43.0,205.0,0.28,1.47,[ 1  2  3  4  5  6  7  8  9 10 11]
MQ,GRK,684,-28.0,905.0,10.87,1.17,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,GRR,374,-61.0,453.0,10.31,2.14,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,GSO,652,-41.0,853.0,4.74,0.31,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,GSP,838,-39.0,630.0,8.31,0.84,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,HDN,12,-25.0,80.0,14.5,0.0,[ 1  2  3 12]
MQ,HHH,561,-35.0,309.0,10.18,1.78,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,HOU,916,-37.0,324.0,7.71,4.69,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,HPN,608,-46.0,478.0,2.27,1.64,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,HRL,787,-31.0,303.0,3.9,1.27,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,HSV,894,-43.0,377.0,14.05,1.79,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,IAD,16,-33.0,51.0,1.67,6.25,[1]
MQ,IAH,719,-42.0,1492.0,6.88,3.48,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ICT,1224,-37.0,846.0,7.36,1.8,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ILM,543,-45.0,314.0,5.03,0.74,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,IND,535,-36.0,360.0,6.25,1.68,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,JAN,566,-34.0,1036.0,11.44,2.47,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,JAX,592,-34.0,362.0,6.98,1.86,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,LAS,10,-27.0,651.0,129.9,0.0,[6 7 8]
MQ,LAW,65,-30.0,184.0,-3.67,3.08,[1 2 3 4]
MQ,LAX,30,-25.0,228.0,9.77,0.0,[11 12]
MQ,LBB,980,-31.0,957.0,8.67,1.63,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,LCH,44,-16.0,822.0,45.37,6.82,[2 3 4 5 6 7 8]
MQ,LEX,508,-54.0,382.0,2.8,1.77,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,LFT,206,-28.0,547.0,8.08,1.94,[ 1  4  5  6  7  8  9 10 11 12]
MQ,LIT,1789,-47.0,693.0,13.99,0.89,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,LRD,771,-28.0,567.0,6.76,1.95,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,LSE,169,-38.0,1025.0,6.18,1.18,[ 1  2  5  6  7  8  9 10 11 12]
MQ,MAF,1216,-30.0,1011.0,11.12,1.89,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MCI,585,-37.0,373.0,0.11,1.88,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MEM,788,-36.0,347.0,2.45,1.14,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MFE,383,-31.0,340.0,9.72,1.57,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MGM,281,-49.0,299.0,-0.99,0.0,[ 1  2  3  4  6  7  8  9 10 11]
MQ,MHK,485,-50.0,350.0,-6.29,2.06,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MHT,148,-39.0,647.0,4.45,0.0,[ 6  7  8  9 10 11]
MQ,MIA,6990,-48.0,838.0,4.91,1.46,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MKE,29,-29.0,66.0,-1.04,3.45,[ 2  3  4 12]
MQ,MLI,399,-53.0,613.0,1.26,2.01,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MLU,474,-37.0,461.0,7.0,2.32,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MOB,527,-38.0,500.0,8.73,1.71,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MQT,267,-47.0,481.0,12.82,0.37,[ 2  3  4  5  6  7  8  9 10 11 12]
MQ,MRY,224,-28.0,280.0,1.43,0.45,[ 1  2  4  5  6  7  8  9 10 11 12]
MQ,MSN,343,-37.0,454.0,11.12,2.62,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MSO,174,-39.0,242.0,9.0,1.15,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MSP,490,-35.0,397.0,8.32,0.82,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MSY,555,-36.0,402.0,7.56,1.62,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MTJ,34,-19.0,200.0,20.42,2.94,[4 5 6]
MQ,MVY,10,-18.0,108.0,17.3,0.0,[6 7 8]
MQ,MYR,196,-48.0,261.0,8.1,0.0,[ 2  3  4  5  6  7  8  9 10 11 12]
MQ,OKC,1089,-36.0,290.0,2.77,2.3,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,OMA,258,-36.0,287.0,0.59,0.39,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ONT,37,-28.0,46.0,-9.11,0.0,[ 1 11 12]
MQ,ORD,17002,-52.0,938.0,7.34,1.25,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ORF,208,-38.0,478.0,3.6,0.48,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,PDX,23,-36.0,25.0,-11.0,0.0,[ 2  3  4 12]
MQ,PHX,4088,-49.0,661.0,0.5,0.39,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,PIA,308,-46.0,566.0,12.87,1.95,[ 1  2  3  4  5  6  7  8  9 11 12]
MQ,PIT,338,-49.0,261.0,2.75,0.89,[ 1  2  3  4  5  6  8  9 10 11 12]
MQ,PNS,777,-33.0,929.0,7.91,1.42,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,PSP,63,-22.0,119.0,5.92,0.0,[ 1  2  3  4  5  9 10 11]
MQ,PVD,220,-41.0,230.0,7.22,0.45,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,PWM,164,-36.0,275.0,3.73,1.22,[ 6  7  8  9 10 11]
MQ,RAP,579,-40.0,1467.0,9.51,1.21,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,RDM,215,-41.0,302.0,-5.43,0.47,[ 6  7  8  9 10 11 12]
MQ,RDU,621,-39.0,1338.0,4.59,0.81,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,RIC,100,-41.0,206.0,1.82,0.0,[ 1  2  4  5  6 10 11 12]
MQ,RNO,129,-27.0,710.0,9.74,0.0,[ 1  5  6  7  8  9 10 11]
MQ,ROC,432,-43.0,193.0,0.13,0.69,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ROW,77,-28.0,198.0,7.26,1.3,[2 3 4 5 6]
MQ,RST,155,-29.0,724.0,8.17,0.0,[ 1  2  3  4  5  7  8  9 10 11]
MQ,RSW,44,-39.0,300.0,18.64,0.0,[1 3 4 5]
MQ,SAF,49,-23.0,515.0,30.19,2.04,[1 2 3 4 5 6]
MQ,SAT,123,-30.0,157.0,6.94,0.0,[ 1  2  3  4  6  7  8  9 10 11 12]
MQ,SAV,480,-38.0,941.0,5.03,0.63,[ 1  2  3  4  5  6  8  9 10 11 12]
MQ,SBA,141,-29.0,175.0,-0.51,2.13,[ 5  6  7  8 11 12]
MQ,SBP,83,-24.0,153.0,-4.54,0.0,[ 1  2  6  7  9 10 11 12]
MQ,SDF,778,-38.0,900.0,6.07,1.16,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,SEA,254,-53.0,945.0,4.51,0.0,[ 1  2  3  4  5  6  7  8  9 10 11]
MQ,SFO,27,-27.0,88.0,4.96,0.0,[1 2 4 5]
MQ,SGF,1953,-38.0,945.0,11.01,1.38,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,SHV,428,-34.0,220.0,5.7,1.17,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,SJC,187,-32.0,127.0,-3.76,0.53,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,SJT,373,-29.0,868.0,10.62,2.41,[ 1  2  3  4  5  6  7  8  9 10 11]
MQ,SJU,13,-16.0,118.0,9.38,0.0,[8 9]
MQ,SLC,82,-47.0,145.0,-12.93,0.0,[ 1  4  5  7 11 12]
MQ,SMF,103,-26.0,168.0,-2.86,0.0,[ 1  2  3  4  5  6  7  9 10 12]
MQ,SPS,51,-34.0,200.0,5.44,1.96,[11 12]
MQ,SRQ,4,-35.0,30.0,-10.25,0.0,[12]
MQ,STL,895,-41.0,1361.0,8.78,1.56,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,STS,129,-23.0,162.0,3.6,0.0,[ 4  5  6  7  8  9 10 11 12]
MQ,SWO,83,-26.0,337.0,3.45,0.0,[2 3 4 5]
MQ,SYR,426,-54.0,481.0,-0.22,0.94,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,TLH,1395,-39.0,997.0,9.02,1.43,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,TPA,613,-28.0,774.0,14.35,2.77,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,TRI,227,-41.0,176.0,-2.85,0.88,[ 1  2  4  5  6  7  8  9 10 11 12]
MQ,TUL,819,-38.0,363.0,1.25,1.22,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,TUS,405,-30.0,187.0,-1.79,0.25,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,TVC,315,-35.0,242.0,2.96,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,TXK,231,-27.0,538.0,12.77,1.3,[ 2  3  4  5  6  7  8  9 10]
MQ,TYR,99,-25.0,725.0,11.58,2.02,[ 7  8  9 10]
MQ,TYS,537,-34.0,488.0,7.31,0.74,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,VPS,181,-33.0,919.0,15.01,1.66,[ 1  2  4  5  6  7  8  9 10 11 12]
MQ,XNA,2687,-37.0,770.0,7.53,0.93,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,YUM,280,-28.0,464.0,3.41,0.36,[ 3  4  5  6  7  8  9 10 11 12]
NK,ABQ,263,-41.0,512.0,6.13,0.76,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,ACY,1606,-49.0,582.0,1.36,1.56,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,ATL,5069,-50.0,782.0,13.27,1.76,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,AUS,548,-47.0,448.0,11.12,2.19,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,BDL,290,-46.0,267.0,3.56,1.72,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,BHM,37,-22.0,107.0,10.22,0.0,[10 11 12]
NK,BNA,1903,-48.0,993.0,10.98,2.94,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,BOI,256,-36.0,242.0,5.25,1.17,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,BOS,3492,-63.0,847.0,11.46,2.98,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,BUR,953,-34.0,345.0,8.14,1.68,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,BWI,3377,-57.0,447.0,8.65,1.54,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,CHS,657,-42.0,415.0,13.4,3.81,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,CLE,495,-51.0,900.0,6.0,2.63,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,CLT,2454,-46.0,847.0,16.24,2.73,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,CMH,1296,-53.0,812.0,4.24,2.01,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,DEN,19,-36.0,749.0,49.11,0.0,[1]
NK,DFW,5011,-44.0,524.0,11.85,1.2,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,DTW,5289,-58.0,744.0,0.46,1.42,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,EWR,5324,-58.0,720.0,6.06,3.16,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,FLL,12826,-47.0,539.0,13.76,1.72,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,IAH,4884,-45.0,991.0,9.2,2.23,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,IND,1178,-49.0,889.0,9.15,2.12,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,LAS,13151,-63.0,936.0,4.26,1.18,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,LAX,5742,-57.0,928.0,2.87,1.18,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,LBE,298,-47.0,588.0,-4.2,2.35,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,LGA,4101,-60.0,1327.0,2.08,2.41,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,MCI,889,-46.0,1011.0,4.59,2.59,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,MCO,11521,-45.0,1242.0,9.51,1.89,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,MEM,470,-56.0,693.0,6.35,1.7,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,MHT,65,-45.0,145.0,3.56,6.15,[1 2 3 4 5]
NK,MIA,2823,-45.0,742.0,6.6,1.98,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,MKE,384,-66.0,852.0,-1.37,2.08,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,MSP,619,-43.0,1139.0,9.75,0.65,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,MSY,2612,-47.0,796.0,7.19,1.88,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,MYR,2427,-43.0,438.0,4.15,2.39,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,OAK,1406,-41.0,351.0,4.55,1.92,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,ORD,4326,-56.0,938.0,14.23,1.9,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,ORF,474,-55.0,1057.0,16.17,3.16,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,PBI,232,-42.0,397.0,0.05,0.43,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,PDX,839,-57.0,944.0,6.37,1.55,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,PHL,2504,-63.0,734.0,5.34,1.92,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,PHX,551,-51.0,708.0,18.65,2.54,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,PIT,1783,-60.0,1060.0,11.35,2.69,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,PNS,515,-40.0,365.0,5.75,2.72,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,RDU,229,-39.0,518.0,15.12,1.31,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,RIC,559,-42.0,931.0,10.77,1.97,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,RNO,575,-43.0,272.0,5.01,1.22,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,ROC,253,-49.0,188.0,-1.37,0.79,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,RSW,1244,-46.0,753.0,8.14,2.57,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,SAN,1441,-36.0,695.0,10.56,1.87,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,SAT,1076,-43.0,952.0,5.69,2.04,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,SDF,455,-43.0,572.0,14.1,1.54,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,SEA,478,-46.0,326.0,6.21,0.84,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,SJC,1327,-43.0,383.0,6.87,1.51,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,SJU,2426,-56.0,1388.0,11.19,2.23,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,SLC,663,-45.0,706.0,9.56,1.36,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,SMF,925,-38.0,816.0,9.73,1.84,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,SNA,604,-34.0,283.0,3.41,2.15,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,STL,212,-38.0,936.0,27.3,3.3,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,STT,549,-49.0,1180.0,7.51,1.64,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,STX,126,-48.0,337.0,13.93,2.38,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,TPA,2939,-45.0,616.0,4.19,2.89,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,ABE,586,-45.0,1030.0,1.09,0.68,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,AGS,796,-41.0,1227.0,16.48,2.64,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,ALB,584,-57.0,1280.0,12.59,2.91,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,ATL,1245,-45.0,1231.0,15.32,2.09,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,AUS,16,-32.0,72.0,-4.44,0.0,[3 4]
OH,AVL,1024,-44.0,1453.0,11.72,3.13,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,AVP,124,-48.0,127.0,-6.33,0.81,[ 1  2  3  4  5  6  7  8 12]
OH,BDL,755,-41.0,1177.0,11.87,1.85,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,BGR,402,-55.0,825.0,2.77,2.99,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,BHM,1972,-41.0,1466.0,11.39,1.27,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,BNA,1240,-45.0,987.0,8.6,2.34,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,BTR,943,-45.0,673.0,8.71,1.7,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,BTV,862,-58.0,1373.0,11.3,1.97,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,BUF,452,-36.0,572.0,17.95,1.99,[ 1  2  3  6  7  8  9 10 11 12]
OH,BWI,18,-26.0,101.0,0.56,0.0,[ 2  3  4  8 12]
OH,CAE,1100,-41.0,1190.0,7.8,1.36,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,CAK,817,-44.0,708.0,7.54,0.49,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,CHA,719,-56.0,480.0,8.06,1.11,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,CHO,37,-28.0,89.0,-1.16,0.0,[ 3  4 10 11]
OH,CHS,838,-40.0,884.0,5.06,2.15,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,CID,315,-42.0,591.0,2.33,5.4,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,CLE,781,-45.0,1197.0,9.61,1.41,[ 1  2  3  4  5  6  7  8  9 10 11 12]
