airline,airport,total_flights,min_arr_delay,max_arr_delay,avg_arr_delay,cancellation_rate_pct,active_months
HA,PDX,178,-43.0,401.0,2.67,0.56,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,PHX,82,-58.0,203.0,-2.96,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,PPG,29,-17.0,319.0,23.9,0.0,[ 2  3  4  5  6  7  8  9 11 12]
HA,SAN,201,-39.0,312.0,18.18,0.5,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,SEA,189,-43.0,1011.0,22.73,2.12,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,SFO,193,-35.0,237.0,0.98,4.15,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,SJC,166,-38.0,263.0,-3.7,0.6,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,SLC,40,-34.0,243.0,4.2,0.0,[ 5  6  7  8  9 10 11 12]
HA,SMF,238,-43.0,446.0,1.41,0.42,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ABI,444,-32.0,287.0,4.59,1.35,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ABQ,233,-38.0,315.0,1.49,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ACK,8,-3.0,183.0,46.88,0.0,[6 7 8]
MQ,ACT,73,-29.0,218.0,11.06,2.74,[1 2 3 4 5 6 7 8 9]
MQ,AEX,11,-21.0,132.0,29.09,0.0,[ 9 10]
MQ,AGS,55,-34.0,88.0,-2.66,3.64,[ 4  5  9 10 11 12]
MQ,ALB,43,-38.0,81.0,1.51,0.0,[ 2  3  4  5  6  7  9 10]
MQ,AMA,511,-32.0,489.0,6.06,1.96,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ATL,174,-33.0,298.0,14.99,1.15,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ATW,193,-40.0,504.0,6.43,0.52,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,AUS,530,-36.0,683.0,11.59,1.32,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,AVL,278,-35.0,439.0,22.34,2.52,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,AVP,121,-38.0,144.0,5.31,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BDL,135,-50.0,203.0,3.04,1.48,[ 1  2  3  4  5  6  7  9 10 11 12]
MQ,BFL,87,-26.0,154.0,-2.89,0.0,[ 2  3  4  5  6  7  8 10 11 12]
MQ,BGR,55,-32.0,112.0,11.09,0.0,[ 6  7  8  9 10 11]
MQ,BHM,605,-32.0,381.0,6.35,0.66,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BIL,236,-45.0,637.0,4.47,0.85,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BIS,130,-52.0,212.0,5.74,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BMI,177,-60.0,739.0,3.95,1.13,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BNA,657,-33.0,676.0,9.11,1.98,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BOI,63,-25.0,229.0,3.92,0.0,[ 1  2  3  4  5  6 11]
MQ,BOS,494,-52.0,1025.0,2.44,1.62,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BPT,51,-29.0,291.0,25.18,1.96,[1 2 3 4]
MQ,BRO,318,-27.0,332.0,3.73,1.57,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BTR,236,-37.0,445.0,12.99,0.85,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BTV,81,-32.0,265.0,12.65,2.47,[ 6  7  8  9 10 11 12]
MQ,BUF,111,-37.0,260.0,2.38,0.9,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BUR,11,-25.0,20.0,-7.73,0.0,[10 11 12]
MQ,BWI,125,-39.0,326.0,-3.7,0.8,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BZN,17,-32.0,59.0,-1.35,0.0,[ 1  9 10 11 12]
MQ,CAE,13,-13.0,29.0,2.31,0.0,[ 7  8 12]
MQ,CHA,299,-43.0,1149.0,16.0,1.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,CHS,238,-37.0,426.0,3.43,2.1,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,CID,285,-49.0,200.0,5.66,1.75,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,CLE,151,-40.0,193.0,1.87,1.32,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,CLL,214,-32.0,776.0,2.72,1.87,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,CLT,1546,-41.0,854.0,13.17,1.29,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,CMH,794,-45.0,567.0,3.86,0.38,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,CMI,336,-43.0,1069.0,5.13,1.19,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,COS,76,-32.0,1327.0,40.12,1.32,[ 1  2  3  4  5  6  7  8  9 10 11]
MQ,COU,407,-34.0,980.0,14.08,1.47,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,CRP,596,-29.0,549.0,6.42,1.85,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,CVG,628,-38.0,736.0,9.84,0.8,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,DAB,1,2.0,2.0,2.0,0.0,[2]
MQ,DAY,46,-44.0,301.0,3.8,2.17,[ 3  4  5  6  7 11 12]
MQ,DCA,1050,-48.0,1339.0,6.89,2.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,DEN,40,-28.0,111.0,5.38,0.0,[ 6  7  8  9 10 11 12]
MQ,DFW,17467,-44.0,740.0,4.85,1.49,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,DRO,12,-34.0,5.0,-20.17,0.0,[12]
MQ,DSM,231,-54.0,190.0,-0.01,2.16,[ 1  2  3  4  6  7  8  9 10 11 12]
MQ,DTW,247,-42.0,502.0,4.93,2.43,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ECP,202,-43.0,371.0,6.91,2.48,[ 1  2  4  5  6  7  8  9 10 11 12]
MQ,ELP,397,-29.0,391.0,7.23,1.01,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,EUG,7,-37.0,1128.0,163.14,0.0,[12]
MQ,EVV,179,-43.0,320.0,1.21,0.56,[ 1  2  3  4  5  6  7  8 10 11 12]
MQ,EWR,230,-53.0,410.0,14.25,4.35,[ 1  2  3  4  5  6  7  8 11 12]
MQ,EYW,495,-36.0,277.0,10.24,3.03,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,FAR,417,-53.0,1298.0,5.98,0.24,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,FAT,3,0.0,3.0,1.33,0.0,[2]
MQ,FCA,11,-37.0,284.0,43.73,0.0,[5 6 7]
MQ,FSD,210,-46.0,441.0,9.49,3.33,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,FSM,282,-44.0,863.0,7.92,2.84,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,FWA,208,-57.0,249.0,6.58,0.48,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,GCK,132,-33.0,291.0,13.92,3.03,[ 2  3  4  5  6  7  8  9 11 12]
MQ,GGG,57,-29.0,320.0,25.04,1.75,[5 6 7 8 9]
MQ,GJT,116,-30.0,1017.0,12.63,0.86,[ 2  3  4  5  6  7  8  9 11 12]
MQ,GNV,178,-36.0,251.0,5.41,3.37,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,GPT,141,-41.0,979.0,13.73,2.84,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,GRB,81,-43.0,205.0,-0.63,1.23,[ 1  2  3  4  5  6  7  8  9 10 11]
MQ,GRK,332,-28.0,905.0,14.93,1.51,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,GRR,186,-49.0,453.0,14.1,3.23,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,GSO,315,-38.0,853.0,4.78,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,GSP,422,-39.0,372.0,7.07,0.71,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,HDN,9,-25.0,60.0,11.0,0.0,[ 1  2  3 12]
MQ,HHH,277,-35.0,173.0,6.35,2.53,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,HOU,444,-37.0,319.0,7.13,4.5,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,HPN,300,-46.0,334.0,-0.7,2.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,HRL,382,-31.0,294.0,3.35,1.31,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,HSV,446,-43.0,327.0,14.48,2.02,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,IAD,9,-18.0,13.0,-1.88,11.11,[1]
MQ,IAH,362,-41.0,1492.0,8.83,3.59,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ICT,595,-37.0,594.0,8.22,2.18,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ILM,263,-38.0,314.0,6.97,0.76,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,IND,288,-35.0,309.0,6.83,2.08,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,JAN,284,-34.0,647.0,13.63,2.82,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,JAX,306,-31.0,302.0,4.23,1.63,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,LAS,7,-24.0,651.0,119.29,0.0,[6 7]
MQ,LAW,32,-29.0,116.0,-2.42,3.13,[1 2 3 4]
MQ,LAX,17,-25.0,228.0,21.35,0.0,[11 12]
MQ,LBB,479,-29.0,957.0,10.61,1.67,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,LCH,24,-14.0,822.0,74.87,4.17,[2 3 5 6 7 8]
MQ,LEX,257,-48.0,311.0,0.61,0.78,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,LFT,104,-26.0,547.0,12.73,2.88,[ 1  4  5  6  7  8  9 10 11 12]
MQ,LIT,865,-40.0,693.0,14.17,0.69,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,LRD,392,-27.0,320.0,8.03,2.3,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,LSE,87,-32.0,178.0,0.56,1.15,[ 1  2  5  6  7  8  9 10 11 12]
MQ,MAF,617,-29.0,1011.0,10.92,1.13,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MCI,318,-37.0,320.0,-1.1,1.89,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MEM,377,-35.0,347.0,0.7,0.8,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MFE,207,-31.0,235.0,9.16,0.48,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MGM,149,-49.0,299.0,-3.81,0.0,[ 1  2  3  4  6  7  8  9 10 11]
MQ,MHK,243,-50.0,149.0,-7.81,2.47,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MHT,77,-39.0,139.0,-0.7,0.0,[ 6  7  8  9 10 11]
MQ,MIA,3474,-48.0,838.0,5.06,1.5,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MKE,12,-18.0,66.0,11.0,0.0,[ 2  3  4 12]
MQ,MLI,204,-53.0,613.0,5.69,3.43,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MLU,234,-37.0,330.0,5.88,2.14,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MOB,261,-38.0,286.0,4.1,0.77,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MQT,148,-47.0,275.0,6.99,0.0,[ 2  3  4  5  6  7  8  9 10 11 12]
MQ,MRY,105,-28.0,196.0,0.65,0.0,[ 1  2  4  5  6  7  8  9 10 11 12]
MQ,MSN,184,-27.0,454.0,16.11,3.26,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MSO,80,-39.0,176.0,5.14,2.5,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MSP,242,-35.0,397.0,7.92,0.83,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MSY,299,-36.0,184.0,7.46,1.34,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MTJ,15,-19.0,79.0,9.71,6.67,[4 5 6]
MQ,MVY,5,-18.0,108.0,26.8,0.0,[7 8]
MQ,MYR,95,-38.0,204.0,9.78,0.0,[ 2  3  4  5  6  7  8  9 10 11 12]
MQ,OKC,514,-32.0,272.0,4.06,2.72,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,OMA,113,-32.0,198.0,-0.52,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ONT,19,-28.0,46.0,-7.53,0.0,[ 1 11 12]
MQ,ORD,8560,-46.0,776.0,7.82,1.07,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ORF,106,-36.0,478.0,9.76,0.94,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,PDX,12,-36.0,-3.0,-13.08,0.0,[ 3 12]
MQ,PHX,2007,-38.0,661.0,2.04,0.4,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,PIA,139,-45.0,319.0,22.79,2.88,[ 1  2  3  4  5  6  7  8  9 11 12]
MQ,PIT,176,-35.0,229.0,2.93,0.57,[ 1  2  3  4  5  6  8  9 10 11 12]
MQ,PNS,390,-33.0,260.0,7.98,1.54,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,PSP,31,-22.0,91.0,5.65,0.0,[ 1  2  4  5  9 10]
MQ,PVD,105,-39.0,205.0,6.73,0.95,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,PWM,89,-36.0,275.0,5.07,1.12,[ 6  7  8  9 10 11]
MQ,RAP,304,-40.0,513.0,8.14,1.64,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,RDM,98,-35.0,302.0,-1.65,0.0,[ 6  7  8  9 10 11 12]
MQ,RDU,301,-31.0,330.0,2.37,0.66,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,RIC,48,-41.0,206.0,-0.1,0.0,[ 1  2  4  5  6 10 11 12]
MQ,RNO,57,-24.0,710.0,10.93,0.0,[ 1  5  6  7  8  9 10]
MQ,ROC,215,-43.0,141.0,0.02,0.93,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ROW,41,-23.0,198.0,11.61,0.0,[2 3 4 5 6]
MQ,RST,81,-29.0,724.0,14.32,0.0,[ 1  2  3  4  5  7  8  9 10 11]
MQ,RSW,22,-37.0,84.0,7.09,0.0,[1 3 4 5]
MQ,SAF,17,-23.0,183.0,27.65,0.0,[1 2 3 5 6]
MQ,SAT,66,-30.0,125.0,9.0,0.0,[ 1  2  3  6  7  8  9 10 11 12]
MQ,SAV,229,-31.0,941.0,3.86,1.31,[ 1  2  3  4  5  6  8  9 10 11 12]
MQ,SBA,66,-28.0,175.0,-1.03,3.03,[ 5  6  7  8 11 12]
MQ,SBP,37,-21.0,153.0,0.92,0.0,[ 1  2  6  7  9 10 11 12]
MQ,SDF,391,-38.0,900.0,8.52,1.02,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,SEA,150,-53.0,429.0,2.68,0.0,[ 1  2  3  4  5  6  7  8  9 10]
MQ,SFO,11,-27.0,47.0,3.09,0.0,[1 2 4 5]
MQ,SGF,983,-36.0,927.0,11.71,1.53,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,SHV,222,-33.0,217.0,4.37,1.8,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,SJC,92,-32.0,127.0,-4.91,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,SJT,191,-28.0,868.0,16.7,2.62,[ 1  2  3  4  5  6  7  8  9 10 11]
MQ,SJU,5,-7.0,12.0,2.4,0.0,[8 9]
MQ,SLC,42,-47.0,145.0,-12.74,0.0,[ 4  5  7 11 12]
MQ,SMF,43,-26.0,168.0,2.42,0.0,[ 1  2  3  4  5  6  7  9 10 12]
MQ,SPS,20,-28.0,177.0,2.63,5.0,[11 12]
MQ,SRQ,4,-35.0,30.0,-10.25,0.0,[12]
MQ,STL,469,-41.0,1361.0,9.83,1.49,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,STS,70,-22.0,122.0,5.61,0.0,[ 4  5  6  7  8  9 10 11 12]
MQ,SWO,48,-25.0,337.0,5.46,0.0,[2 3 4 5]
MQ,SYR,207,-53.0,236.0,0.15,0.97,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,TLH,690,-39.0,411.0,10.06,1.45,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,TPA,310,-27.0,774.0,16.61,2.58,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,TRI,102,-36.0,176.0,-0.77,0.0,[ 1  2  4  5  6  7  8  9 10 11 12]
MQ,TUL,430,-38.0,363.0,2.14,0.93,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,TUS,216,-30.0,187.0,-1.76,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,TVC,161,-33.0,207.0,1.3,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,TXK,116,-27.0,538.0,9.31,1.72,[ 2  3  4  5  6  7  8  9 10]
MQ,TYR,56,-25.0,725.0,14.86,0.0,[ 7  8  9 10]
MQ,TYS,268,-34.0,488.0,11.63,0.37,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,VPS,98,-31.0,259.0,10.33,2.04,[ 1  2  4  5  6  7  8  9 10 11 12]
MQ,XNA,1357,-35.0,770.0,8.79,0.52,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,YUM,147,-26.0,464.0,6.28,0.0,[ 3  4  5  6  7  8  9 10 11 12]
NK,ABQ,131,-41.0,512.0,6.05,0.76,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,ACY,783,-45.0,380.0,1.98,1.28,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,ATL,2512,-44.0,782.0,13.91,1.63,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,AUS,263,-40.0,448.0,11.37,1.9,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,BDL,142,-46.0,267.0,7.23,2.11,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,BHM,17,-22.0,39.0,5.88,0.0,[10 11 12]
NK,BNA,921,-48.0,993.0,11.68,3.04,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,BOI,124,-34.0,242.0,6.16,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,BOS,1772,-63.0,534.0,10.05,3.22,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,BUR,472,-32.0,260.0,7.55,1.69,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,BWI,1706,-57.0,447.0,9.02,1.76,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,CHS,336,-42.0,341.0,12.06,3.27,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,CLE,247,-51.0,288.0,1.65,2.43,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,CLT,1283,-42.0,822.0,14.06,2.65,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,CMH,630,-53.0,812.0,7.48,2.7,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,DEN,8,-36.0,87.0,17.25,0.0,[1]
NK,DFW,2512,-44.0,513.0,11.06,1.15,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,DTW,2666,-58.0,744.0,0.5,1.61,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,EWR,2717,-57.0,720.0,6.19,3.09,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,FLL,6452,-40.0,539.0,14.74,1.84,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,IAH,2395,-42.0,657.0,8.91,1.88,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,IND,577,-38.0,889.0,7.72,2.08,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,LAS,6584,-63.0,878.0,4.35,0.96,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,LAX,2855,-57.0,928.0,4.32,1.3,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,LBE,143,-46.0,168.0,-5.19,2.8,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,LGA,2029,-55.0,619.0,1.56,2.27,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,MCI,445,-46.0,1011.0,6.96,3.6,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,MCO,5850,-42.0,759.0,9.76,1.93,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,MEM,242,-56.0,228.0,3.3,0.83,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,MHT,31,-43.0,108.0,8.7,3.23,[1 2 3 4]
NK,MIA,1395,-45.0,597.0,6.16,2.37,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,MKE,185,-48.0,852.0,5.04,1.62,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,MSP,344,-43.0,266.0,7.65,0.87,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,MSY,1328,-43.0,796.0,7.25,1.96,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,MYR,1214,-43.0,430.0,4.57,2.22,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,OAK,706,-41.0,351.0,3.32,2.41,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,ORD,2202,-56.0,790.0,14.61,1.86,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,ORF,247,-42.0,1057.0,18.81,3.24,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,PBI,124,-30.0,397.0,0.65,0.81,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,PDX,397,-44.0,744.0,5.1,2.02,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,PHL,1265,-63.0,734.0,8.26,1.66,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,PHX,263,-43.0,708.0,24.33,2.28,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,PIT,902,-60.0,1060.0,13.8,2.55,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,PNS,256,-40.0,343.0,3.93,3.13,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,RDU,111,-39.0,335.0,16.55,0.9,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,RIC,296,-42.0,931.0,12.76,1.35,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,RNO,294,-34.0,206.0,5.12,1.36,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,ROC,128,-40.0,111.0,-2.73,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,RSW,600,-46.0,753.0,8.81,2.33,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,SAN,731,-36.0,695.0,11.89,1.92,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,SAT,538,-43.0,677.0,3.95,1.49,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,SDF,224,-42.0,525.0,12.61,1.79,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,SEA,262,-46.0,326.0,9.98,1.15,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,SJC,682,-41.0,383.0,6.52,1.03,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,SJU,1186,-53.0,949.0,8.67,2.02,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,SLC,327,-36.0,395.0,10.4,1.53,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,SMF,472,-38.0,816.0,9.06,1.91,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,SNA,322,-34.0,283.0,6.7,1.86,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,STL,111,-38.0,936.0,32.77,2.7,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,STT,276,-47.0,1180.0,10.15,1.09,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,STX,67,-39.0,337.0,20.3,4.48,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,TPA,1485,-42.0,431.0,4.33,3.03,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,ABE,291,-45.0,893.0,-2.08,1.03,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,AGS,400,-41.0,1227.0,23.67,2.75,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,ALB,299,-57.0,1280.0,14.75,2.34,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,ATL,615,-45.0,1231.0,13.48,1.14,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,AUS,8,-32.0,72.0,-0.63,0.0,[3 4]
OH,AVL,485,-39.0,682.0,10.36,3.71,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,AVP,67,-48.0,127.0,-10.75,0.0,[ 1  2  3  4  5  6  7 12]
OH,BDL,401,-41.0,1177.0,17.26,2.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,BGR,195,-55.0,513.0,-1.92,2.56,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,BHM,993,-41.0,1447.0,8.96,1.01,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,BNA,637,-40.0,333.0,8.33,2.35,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,BTR,449,-44.0,673.0,7.8,1.11,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,BTV,427,-58.0,1373.0,13.64,2.58,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,BUF,240,-36.0,427.0,17.52,1.67,[ 1  2  6  7  8  9 10 11 12]
OH,BWI,9,-25.0,12.0,-5.89,0.0,[ 2  3  4  8 12]
OH,CAE,524,-41.0,866.0,7.89,0.95,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,CAK,415,-38.0,708.0,9.2,0.72,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,CHA,330,-56.0,480.0,7.32,0.61,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,CHO,17,-28.0,89.0,0.24,0.0,[ 3  4 10 11]
OH,CHS,412,-40.0,884.0,7.68,1.7,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,CID,161,-42.0,591.0,3.85,4.97,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,CLE,375,-45.0,501.0,6.77,2.13,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,CLT,14170,-45.0,1302.0,7.88,1.14,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,CMH,354,-41.0,1459.0,16.9,1.41,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,CRW,351,-50.0,969.0,7.23,1.14,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,CVG,623,-33.0,516.0,11.16,0.96,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,DAB,258,-38.0,328.0,4.25,2.71,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,DAY,911,-53.0,872.0,4.46,0.77,[ 1  2  3  4  5  6  7  8  9 10 11 12]
