airport,airline,flight_count,avg_dep_delay,avg_arr_delay,cancellation_rate_pct,airport_avg_dep_delay,airport_total_flights,dep_delay_diff,rank_in_airport,anomaly_label
LGB,DL,876,14.31,6.52,0.68,7.38,35300,6.93,4,NELLA_NORMA
LIH,WN,6684,-0.18,-6.91,0.12,3.45,31914,-3.63,1,NELLA_NORMA
LIH,DL,1464,1.4,-10.9,1.5,3.45,31914,-2.05,2,NELLA_NORMA
LIH,HA,17538,3.17,2.14,1.32,3.45,31914,-0.28,3,NELLA_NORMA
LIH,UA,2500,3.39,-7.22,0.48,3.45,31914,-0.06,4,NELLA_NORMA
LIH,AA,1502,11.01,0.57,0.0,3.45,31914,7.56,5,NELLA_NORMA
LIH,AS,2226,12.9,5.61,0.99,3.45,31914,9.45,6,NELLA_NORMA
LIT,DL,4062,4.02,-3.27,0.64,11.91,25308,-7.89,1,NELLA_NORMA
LIT,YX,930,4.83,1.13,1.29,11.91,25308,-7.08,2,NELLA_NORMA
LIT,WN,5138,7.68,0.48,0.27,11.91,25308,-4.23,3,NELLA_NORMA
LIT,F9,224,7.74,6.11,1.79,11.91,25308,-4.17,4,NELLA_NORMA
LIT,OO,3858,12.02,9.31,1.5,11.91,25308,0.11,5,NELLA_NORMA
LIT,9E,570,12.28,8.2,1.4,11.91,25308,0.37,6,NELLA_NORMA
LIT,MQ,7250,14.42,12.78,1.08,11.91,25308,2.51,7,NELLA_NORMA
LIT,OH,1520,22.18,16.86,1.97,11.91,25308,10.27,8,NELLA_NORMA
LIT,AA,1518,26.21,25.19,1.84,11.91,25308,14.3,9,NELLA_NORMA
LIT,G4,238,35.58,31.75,0.84,11.91,25308,23.67,10,ANOMALO_PEGGIORE
LNK,YX,74,9.75,4.39,2.7,13.26,3726,-3.51,1,NELLA_NORMA
LNK,OO,3652,13.33,7.44,0.66,13.26,3726,0.07,2,NELLA_NORMA
LRD,OO,130,8.92,8.54,0.0,13.69,3590,-4.77,1,NELLA_NORMA
LRD,MQ,3192,13.09,11.51,1.63,13.69,3590,-0.6,2,NELLA_NORMA
LRD,G4,268,23.14,19.75,1.49,13.69,3590,9.45,3,NELLA_NORMA
LSE,MQ,664,10.26,7.27,1.81,10.26,664,0.0,1,NELLA_NORMA
LWS,OO,2194,11.28,7.25,0.55,11.28,2194,0.0,1,NELLA_NORMA
MAF,UA,98,-1.27,-0.13,2.04,9.77,18962,-11.04,1,NELLA_NORMA
MAF,WN,7350,8.41,3.36,1.01,9.77,18962,-1.36,2,NELLA_NORMA
MAF,OO,6398,9.9,5.96,1.13,9.77,18962,0.13,3,NELLA_NORMA
MAF,MQ,5116,11.81,9.58,2.03,9.77,18962,2.04,4,NELLA_NORMA
MBS,9E,192,-1.47,-4.93,0.0,13.97,4420,-15.44,1,ANOMALO_MIGLIORE
MBS,OO,4228,14.68,10.77,1.47,13.97,4420,0.71,2,NELLA_NORMA
MCI,AS,1550,-0.05,-1.75,1.03,9.44,99730,-9.49,1,NELLA_NORMA
MCI,DL,14162,4.75,-1.85,0.75,9.44,99730,-4.69,2,NELLA_NORMA
MCI,UA,7414,4.81,1.78,1.4,9.44,99730,-4.63,3,NELLA_NORMA
MCI,YX,3444,4.88,1.9,1.8,9.44,99730,-4.56,4,NELLA_NORMA
MCI,MQ,2454,6.7,2.45,1.3,9.44,99730,-2.74,5,NELLA_NORMA
MCI,WN,48196,9.6,3.46,0.89,9.44,99730,0.16,6,NELLA_NORMA
MCI,OO,2242,10.91,7.88,1.78,9.44,99730,1.47,7,NELLA_NORMA
MCI,F9,774,11.92,11.61,1.03,9.44,99730,2.48,8,NELLA_NORMA
MCI,9E,2482,12.5,6.47,4.19,9.44,99730,3.06,9,NELLA_NORMA
MCI,G4,448,13.94,11.46,2.23,9.44,99730,4.5,10,NELLA_NORMA
MCI,NK,3630,15.01,6.68,2.31,9.44,99730,5.57,11,NELLA_NORMA
MCI,AA,11612,15.91,14.1,1.38,9.44,99730,6.47,12,NELLA_NORMA
MCI,OH,994,24.36,19.87,2.62,9.44,99730,14.92,13,NELLA_NORMA
MCI,B6,328,29.03,28.44,0.61,9.44,99730,19.59,14,ANOMALO_PEGGIORE
MCO,UA,27680,13.56,7.5,2.81,15.92,319106,-2.36,1,NELLA_NORMA
MCO,F9,35832,13.71,9.32,2.19,15.92,319106,-2.21,2,NELLA_NORMA
MCO,NK,45846,14.9,9.71,1.79,15.92,319106,-1.02,3,NELLA_NORMA
MCO,WN,89736,15.06,9.34,1.46,15.92,319106,-0.86,4,NELLA_NORMA
MCO,DL,43534,15.77,10.15,1.49,15.92,319106,-0.15,5,NELLA_NORMA
MCO,AS,5282,16.19,13.24,3.86,15.92,319106,0.27,6,NELLA_NORMA
MCO,AA,36066,18.86,14.91,1.91,15.92,319106,2.94,7,NELLA_NORMA
MCO,B6,34670,20.5,14.48,1.65,15.92,319106,4.58,8,NELLA_NORMA
MCO,G4,460,30.67,29.21,2.61,15.92,319106,14.75,9,NELLA_NORMA
MCW,OO,1254,24.73,21.26,3.67,24.73,1254,0.0,1,NELLA_NORMA
MDT,YX,566,-1.96,-12.39,1.06,13.35,10734,-15.31,1,ANOMALO_MIGLIORE
MDT,UA,804,7.13,4.28,1.0,13.35,10734,-6.22,2,NELLA_NORMA
MDT,DL,1542,7.56,-2.88,0.78,13.35,10734,-5.79,3,NELLA_NORMA
MDT,9E,578,8.8,-2.31,1.04,13.35,10734,-4.55,4,NELLA_NORMA
MDT,OH,1312,12.05,7.83,0.76,13.35,10734,-1.3,5,NELLA_NORMA
MDT,OO,1844,13.79,7.77,1.08,13.35,10734,0.44,6,NELLA_NORMA
MDT,G4,1814,17.67,11.48,1.87,13.35,10734,4.32,7,NELLA_NORMA
MDT,AA,2114,21.04,16.88,1.14,13.35,10734,7.69,8,NELLA_NORMA
MDT,F9,160,26.78,20.01,2.5,13.35,10734,13.43,9,NELLA_NORMA
MDW,DL,3088,9.34,1.2,0.78,12.9,159266,-3.56,1,NELLA_NORMA
MDW,WN,143670,12.48,5.71,1.12,12.9,159266,-0.42,2,NELLA_NORMA
MDW,OO,3964,14.05,9.98,0.71,12.9,159266,1.15,3,NELLA_NORMA
MDW,F9,7656,20.71,14.6,2.43,12.9,159266,7.81,4,NELLA_NORMA
MDW,G4,888,21.03,17.78,1.8,12.9,159266,8.13,5,NELLA_NORMA
MEI,OO,1254,13.18,10.77,3.03,13.18,1254,0.0,1,NELLA_NORMA
MEM,DL,8858,5.6,-1.82,1.13,10.49,45238,-4.89,1,NELLA_NORMA
MEM,YX,6040,5.98,-0.17,1.52,10.49,45238,-4.51,2,NELLA_NORMA
MEM,9E,2128,6.86,0.3,2.63,10.49,45238,-3.63,3,NELLA_NORMA
MEM,UA,3052,7.21,3.26,1.57,10.49,45238,-3.28,4,NELLA_NORMA
MEM,MQ,3174,7.86,2.86,1.01,10.49,45238,-2.63,5,NELLA_NORMA
MEM,WN,7114,12.33,5.92,0.65,10.49,45238,1.84,6,NELLA_NORMA
MEM,OH,1512,12.71,7.7,0.93,10.49,45238,2.22,7,NELLA_NORMA
MEM,NK,1880,13.24,2.64,1.6,10.49,45238,2.75,8,NELLA_NORMA
MEM,OO,1524,14.64,10.14,2.1,10.49,45238,4.15,9,NELLA_NORMA
MEM,F9,342,15.35,14.0,0.58,10.49,45238,4.86,10,NELLA_NORMA
MEM,AA,8612,16.97,13.5,1.72,10.49,45238,6.48,11,NELLA_NORMA
MEM,G4,1002,21.69,15.9,1.2,10.49,45238,11.2,12,NELLA_NORMA
MFE,UA,1128,3.44,-1.96,3.55,15.25,9368,-11.81,1,NELLA_NORMA
MFE,MQ,1558,9.45,8.68,1.67,15.25,9368,-5.8,2,NELLA_NORMA
MFE,G4,976,13.18,6.82,0.61,15.25,9368,-2.07,3,NELLA_NORMA
MFE,OO,2074,17.23,15.26,0.87,15.25,9368,1.98,4,NELLA_NORMA
MFE,AA,3632,20.79,19.04,2.26,15.25,9368,5.54,5,NELLA_NORMA
MFR,OO,5714,7.55,2.87,0.95,10.82,8738,-3.27,1,NELLA_NORMA
MFR,UA,2382,13.63,6.61,1.01,10.82,8738,2.81,2,NELLA_NORMA
MFR,G4,642,29.66,27.14,1.87,10.82,8738,18.84,3,ANOMALO_PEGGIORE
MGM,MQ,1154,7.69,2.12,0.52,14.53,5254,-6.84,1,NELLA_NORMA
MGM,9E,1844,10.26,4.89,0.65,14.53,5254,-4.27,2,NELLA_NORMA
MGM,OO,1260,20.93,15.28,1.27,14.53,5254,6.4,3,NELLA_NORMA
MGM,OH,996,22.62,20.2,4.42,14.53,5254,8.09,4,NELLA_NORMA
MGW,OO,74,72.62,69.05,0.0,72.62,74,0.0,1,NELLA_NORMA
MHK,OO,4,3.0,-13.5,0.0,7.3,1962,-4.3,1,NELLA_NORMA
MHK,MQ,1958,7.31,-3.4,1.63,7.3,1962,0.01,2,NELLA_NORMA
MHT,YX,132,0.68,-1.38,1.52,10.03,11300,-9.35,1,NELLA_NORMA
MHT,MQ,590,2.59,0.79,0.68,10.03,11300,-7.44,2,NELLA_NORMA
MHT,WN,5434,7.26,-1.09,0.48,10.03,11300,-2.77,3,NELLA_NORMA
MHT,OH,4648,12.88,7.36,1.76,10.03,11300,2.85,4,NELLA_NORMA
MHT,AA,242,24.55,18.3,0.0,10.03,11300,14.52,5,NELLA_NORMA
MHT,NK,254,26.32,14.31,3.94,10.03,11300,16.29,6,ANOMALO_PEGGIORE
MIA,MQ,28030,7.48,4.85,1.48,19.47,219878,-11.99,1,NELLA_NORMA
MIA,YX,1238,11.46,4.18,1.94,19.47,219878,-8.01,2,NELLA_NORMA
MIA,NK,11262,12.61,7.47,1.81,19.47,219878,-6.86,3,NELLA_NORMA
MIA,AS,1068,14.27,11.38,5.43,19.47,219878,-5.2,4,NELLA_NORMA
MIA,WN,11480,15.83,12.15,1.43,19.47,219878,-3.64,5,NELLA_NORMA
MIA,UA,12786,17.6,12.92,2.8,19.47,219878,-1.87,6,NELLA_NORMA
MIA,F9,7592,18.87,15.85,2.5,19.47,219878,-0.6,7,NELLA_NORMA
MIA,DL,22832,19.62,13.47,1.14,19.47,219878,0.15,8,NELLA_NORMA
MIA,AA,119758,23.4,17.21,1.67,19.47,219878,3.93,9,NELLA_NORMA
MIA,B6,3802,26.15,22.29,2.21,19.47,219878,6.68,10,NELLA_NORMA
MIA,9E,30,29.53,35.53,0.0,19.47,219878,10.06,11,NELLA_NORMA
MKE,MQ,114,0.75,-2.36,3.51,10.6,57380,-9.85,1,NELLA_NORMA
MKE,AS,944,1.64,-3.41,0.85,10.6,57380,-8.96,2,NELLA_NORMA
MKE,YX,3708,6.39,-0.02,2.64,10.6,57380,-4.21,3,NELLA_NORMA
MKE,DL,8682,6.92,0.38,0.92,10.6,57380,-3.68,4,NELLA_NORMA
MKE,NK,1556,7.94,0.08,2.19,10.6,57380,-2.66,5,NELLA_NORMA
MKE,WN,19266,7.95,1.08,1.01,10.6,57380,-2.65,6,NELLA_NORMA
MKE,UA,1336,11.14,4.55,1.2,10.6,57380,0.54,7,NELLA_NORMA
MKE,OO,10408,13.55,8.62,1.63,10.6,57380,2.95,8,NELLA_NORMA
MKE,B6,1070,13.66,8.75,1.12,10.6,57380,3.06,9,NELLA_NORMA
MKE,F9,1060,14.06,6.52,1.51,10.6,57380,3.46,10,NELLA_NORMA
MKE,OH,1994,14.08,14.04,1.81,10.6,57380,3.48,11,NELLA_NORMA
MKE,9E,1812,14.12,7.79,2.43,10.6,57380,3.52,12,NELLA_NORMA
MKE,AA,5430,21.89,17.64,1.69,10.6,57380,11.29,13,NELLA_NORMA
MLB,DL,2784,3.6,-2.35,1.01,5.44,5624,-1.84,1,NELLA_NORMA
MLB,G4,524,6.97,0.57,2.29,5.44,5624,1.53,2,NELLA_NORMA
MLB,OH,2316,7.33,5.56,1.99,5.44,5624,1.89,3,NELLA_NORMA
MLI,9E,1456,8.38,2.47,2.06,13.14,8562,-4.76,1,NELLA_NORMA
MLI,OH,1440,9.85,7.62,1.94,13.14,8562,-3.29,2,NELLA_NORMA
MLI,MQ,1580,11.44,3.06,2.15,13.14,8562,-1.7,3,NELLA_NORMA
MLI,G4,932,16.02,9.62,1.07,13.14,8562,2.88,4,NELLA_NORMA
MLI,OO,3154,16.83,13.88,2.16,13.14,8562,3.69,5,NELLA_NORMA
MLU,9E,1738,10.67,7.12,0.81,11.73,4048,-1.06,1,NELLA_NORMA
MLU,OO,422,12.02,12.08,0.95,11.73,4048,0.29,2,NELLA_NORMA
MLU,MQ,1888,12.65,8.76,1.8,11.73,4048,0.92,3,NELLA_NORMA
MOB,DL,1144,4.06,-2.1,1.4,9.11,5208,-5.05,1,NELLA_NORMA
MOB,9E,1540,4.39,-0.21,0.91,9.11,5208,-4.72,2,NELLA_NORMA
MOB,MQ,2090,9.71,7.21,1.91,9.11,5208,0.6,3,NELLA_NORMA
MOB,OO,384,24.41,19.14,0.0,9.11,5208,15.3,4,ANOMALO_PEGGIORE
MOB,OH,50,135.13,130.09,8.0,9.11,5208,126.02,5,ANOMALO_PEGGIORE
MOT,G4,752,14.34,6.94,1.06,14.55,4752,-0.21,1,NELLA_NORMA
MOT,OO,4000,14.59,10.08,1.55,14.55,4752,0.04,2,NELLA_NORMA
MQT,9E,242,-1.82,-14.26,2.48,11.13,1694,-12.95,1,NELLA_NORMA
MQT,OO,490,8.24,3.29,1.63,11.13,1694,-2.89,2,NELLA_NORMA
MQT,MQ,962,15.77,11.52,0.42,11.13,1694,4.64,3,NELLA_NORMA
MRY,MQ,954,4.87,2.0,0.42,10.64,9372,-5.77,1,NELLA_NORMA
MRY,OO,6912,7.83,5.81,0.87,10.64,9372,-2.81,2,NELLA_NORMA
MRY,AA,1294,23.44,20.1,1.39,10.64,9372,12.8,3,NELLA_NORMA
MRY,G4,212,50.32,51.11,0.94,10.64,9372,39.68,4,ANOMALO_PEGGIORE
MSN,YX,2424,1.84,-3.19,0.99,11.04,23562,-9.2,1,NELLA_NORMA
MSN,DL,3848,5.41,-2.47,1.04,11.04,23562,-5.63,2,NELLA_NORMA
MSN,9E,1508,6.23,-0.3,2.25,11.04,23562,-4.81,3,NELLA_NORMA
MSN,UA,3044,6.6,4.33,1.31,11.04,23562,-4.44,4,NELLA_NORMA
MSN,OH,2182,11.99,10.69,1.01,11.04,23562,0.95,5,NELLA_NORMA
MSN,MQ,1342,12.05,12.29,1.94,11.04,23562,1.01,6,NELLA_NORMA
MSN,OO,4458,14.08,10.93,1.48,11.04,23562,3.04,7,NELLA_NORMA
MSN,F9,624,15.0,11.18,1.92,11.04,23562,3.96,8,NELLA_NORMA
MSN,AA,4132,22.01,17.89,1.21,11.04,23562,10.97,9,NELLA_NORMA
MSO,OO,2278,7.12,4.19,0.79,12.02,8340,-4.9,1,NELLA_NORMA
MSO,DL,1462,8.28,3.87,1.09,12.02,8340,-3.74,2,NELLA_NORMA
MSO,MQ,696,11.4,9.39,0.86,12.02,8340,-0.62,3,NELLA_NORMA
MSO,UA,2082,12.65,5.57,1.83,12.02,8340,0.63,4,NELLA_NORMA
MSO,F9,234,13.42,15.24,2.56,12.02,8340,1.4,5,NELLA_NORMA
MSO,AS,498,15.09,5.7,0.0,12.02,8340,3.07,6,NELLA_NORMA
MSO,AA,464,17.08,11.29,0.43,12.02,8340,5.06,7,NELLA_NORMA
MSO,G4,626,30.64,29.4,1.92,12.02,8340,18.62,8,ANOMALO_PEGGIORE
MSP,9E,15110,6.91,3.14,0.81,10.02,253550,-3.11,1,NELLA_NORMA
MSP,AS,2100,7.57,1.81,1.43,10.02,253550,-2.45,2,NELLA_NORMA
MSP,YX,2416,7.83,3.64,1.74,10.02,253550,-2.19,3,NELLA_NORMA
MSP,UA,10820,8.51,3.89,1.37,10.02,253550,-1.51,4,NELLA_NORMA
MSP,DL,138804,8.83,2.01,0.83,10.02,253550,-1.19,5,NELLA_NORMA
MSP,WN,14594,9.2,1.65,0.7,10.02,253550,-0.82,6,NELLA_NORMA
MSP,MQ,1796,10.35,8.88,0.78,10.02,253550,0.33,7,NELLA_NORMA
MSP,OO,50268,12.62,7.44,0.74,10.02,253550,2.6,8,NELLA_NORMA
MSP,NK,2362,13.93,10.95,1.1,10.02,253550,3.91,9,NELLA_NORMA
MSP,AA,9390,14.94,9.17,1.36,10.02,253550,4.92,10,NELLA_NORMA
MSP,G4,542,15.95,5.17,0.37,10.02,253550,5.93,11,NELLA_NORMA
MSP,F9,3352,19.34,16.0,1.97,10.02,253550,9.32,12,NELLA_NORMA
MSP,OH,1348,20.86,19.85,2.37,10.02,253550,10.84,13,NELLA_NORMA
MSP,B6,648,35.07,30.57,1.54,10.02,253550,25.05,14,ANOMALO_PEGGIORE
MSY,9E,4,-7.0,-27.5,0.0,14.02,100338,-21.02,1,ANOMALO_MIGLIORE
MSY,MQ,2150,9.18,6.45,1.67,14.02,100338,-4.84,2,NELLA_NORMA
MSY,YX,1210,9.6,4.48,0.66,14.02,100338,-4.42,3,NELLA_NORMA
MSY,UA,13050,10.05,4.59,2.15,14.02,100338,-3.97,4,NELLA_NORMA
MSY,AS,1404,10.45,5.63,0.71,14.02,100338,-3.57,5,NELLA_NORMA
MSY,DL,14486,11.26,4.0,0.95,14.02,100338,-2.76,6,NELLA_NORMA
MSY,OO,644,11.9,6.99,3.42,14.02,100338,-2.12,7,NELLA_NORMA
MSY,WN,37506,13.39,8.51,0.99,14.02,100338,-0.63,8,NELLA_NORMA
MSY,NK,10458,13.81,7.43,2.1,14.02,100338,-0.21,9,NELLA_NORMA
MSY,OH,1318,15.3,8.06,2.28,14.02,100338,1.28,10,NELLA_NORMA
MSY,F9,1710,20.79,17.8,4.09,14.02,100338,6.77,11,NELLA_NORMA
MSY,AA,13514,21.22,18.61,1.6,14.02,100338,7.2,12,NELLA_NORMA
MSY,B6,2704,23.7,16.84,1.78,14.02,100338,9.68,13,NELLA_NORMA
MSY,G4,180,32.19,28.58,1.11,14.02,100338,18.17,14,ANOMALO_PEGGIORE
MTJ,DL,206,5.43,-0.68,0.0,12.49,5712,-7.06,1,NELLA_NORMA
MTJ,UA,1694,8.6,-0.72,1.3,12.49,5712,-3.89,2,NELLA_NORMA
MTJ,WN,1246,10.76,4.17,0.16,12.49,5712,-1.73,3,NELLA_NORMA
MTJ,OO,1434,11.94,5.97,1.67,12.49,5712,-0.55,4,NELLA_NORMA
MTJ,MQ,124,16.08,16.45,3.23,12.49,5712,3.59,5,NELLA_NORMA
MTJ,AA,1008,22.88,20.85,0.2,12.49,5712,10.39,6,NELLA_NORMA
MVY,YX,1072,15.53,15.09,4.29,18.6,2148,-3.07,1,NELLA_NORMA
MVY,B6,1034,21.63,20.77,5.61,18.6,2148,3.03,2,NELLA_NORMA
MVY,MQ,42,23.1,28.67,0.0,18.6,2148,4.5,3,NELLA_NORMA
MYR,OO,64,-0.91,-7.75,0.0,9.88,32020,-10.79,1,NELLA_NORMA
MYR,DL,4084,2.42,-3.98,1.03,9.88,32020,-7.46,2,NELLA_NORMA
MYR,9E,1094,6.76,-1.77,2.38,9.88,32020,-3.12,3,NELLA_NORMA
MYR,WN,4712,8.05,1.71,0.64,9.88,32020,-1.83,4,NELLA_NORMA
MYR,YX,1232,8.35,0.77,3.73,9.88,32020,-1.53,5,NELLA_NORMA
MYR,MQ,770,9.56,5.63,1.04,9.88,32020,-0.32,6,NELLA_NORMA
MYR,UA,564,9.86,0.4,1.42,9.88,32020,-0.02,7,NELLA_NORMA
MYR,NK,9574,9.94,4.85,2.55,9.88,32020,0.06,8,NELLA_NORMA
MYR,OH,4502,10.98,7.06,1.82,9.88,32020,1.1,9,NELLA_NORMA
MYR,AA,2338,14.23,11.1,1.97,9.88,32020,4.35,10,NELLA_NORMA
MYR,G4,2258,18.92,17.61,3.01,9.88,32020,9.04,11,NELLA_NORMA
MYR,F9,828,22.28,20.27,6.28,9.88,32020,12.4,12,NELLA_NORMA
OAJ,DL,608,3.37,-2.2,1.32,10.59,3594,-7.22,1,NELLA_NORMA
OAJ,9E,1096,7.9,0.57,0.0,10.59,3594,-2.69,2,NELLA_NORMA
OAJ,OH,1890,14.52,11.75,1.8,10.59,3594,3.93,3,NELLA_NORMA
OAK,HA,2020,-1.22,-2.9,1.98,8.54,82738,-9.76,1,NELLA_NORMA
OAK,OO,2700,2.11,-1.7,0.3,8.54,82738,-6.43,2,NELLA_NORMA
OAK,G4,312,2.67,2.9,1.28,8.54,82738,-5.87,3,NELLA_NORMA
OAK,AS,1452,4.34,-2.57,2.34,8.54,82738,-4.2,4,NELLA_NORMA
OAK,DL,1134,5.2,-3.85,1.41,8.54,82738,-3.34,5,NELLA_NORMA
OAK,NK,5726,9.1,4.94,1.92,8.54,82738,0.56,6,NELLA_NORMA
OAK,WN,69394,9.19,2.12,0.52,8.54,82738,0.65,7,NELLA_NORMA
OGG,WN,13368,0.09,-6.04,0.51,3.74,53082,-3.65,1,NELLA_NORMA
OGG,UA,3736,3.84,-8.26,1.02,3.74,53082,0.1,2,NELLA_NORMA
OGG,HA,27176,4.15,2.61,0.93,3.74,53082,0.41,3,NELLA_NORMA
OGG,AA,2516,5.76,-3.96,0.4,3.74,53082,2.02,4,NELLA_NORMA
OGG,DL,2042,8.38,-3.74,1.18,3.74,53082,4.64,5,NELLA_NORMA
OGG,AS,4244,9.26,2.23,3.58,3.74,53082,5.52,6,NELLA_NORMA
OKC,DL,3448,2.45,-5.63,0.87,8.83,45582,-6.38,1,NELLA_NORMA
OKC,AS,694,4.67,5.33,2.31,8.83,45582,-4.16,2,NELLA_NORMA
OKC,YX,1912,6.23,1.8,1.57,8.83,45582,-2.6,3,NELLA_NORMA
OKC,F9,928,6.64,0.58,1.51,8.83,45582,-2.19,4,NELLA_NORMA
OKC,MQ,4256,7.73,4.22,1.88,8.83,45582,-1.1,5,NELLA_NORMA
OKC,WN,14564,7.86,2.42,0.6,8.83,45582,-0.97,6,NELLA_NORMA
OKC,OO,13378,8.53,4.89,0.64,8.83,45582,-0.3,7,NELLA_NORMA
OKC,G4,308,13.93,11.84,0.65,8.83,45582,5.1,8,NELLA_NORMA
OKC,UA,60,16.13,17.83,0.0,8.83,45582,7.3,9,NELLA_NORMA
OKC,AA,5412,16.75,14.97,1.85,8.83,45582,7.92,10,NELLA_NORMA
OKC,OH,614,25.43,22.18,1.95,8.83,45582,16.6,11,ANOMALO_PEGGIORE
OKC,9E,8,36.75,39.0,0.0,8.83,45582,27.92,12,ANOMALO_PEGGIORE
OMA,YX,2090,3.84,0.49,1.44,11.09,47528,-7.25,1,NELLA_NORMA
OMA,AS,940,5.56,2.83,1.49,11.09,47528,-5.53,2,NELLA_NORMA
OMA,MQ,1094,6.29,3.21,1.28,11.09,47528,-4.8,3,NELLA_NORMA
OMA,DL,3804,7.58,-1.24,1.0,11.09,47528,-3.51,4,NELLA_NORMA
OMA,9E,994,9.7,5.01,3.02,11.09,47528,-1.39,5,NELLA_NORMA
OMA,UA,5780,10.19,7.98,1.59,11.09,47528,-0.9,6,NELLA_NORMA
OMA,OO,8614,10.73,6.82,0.84,11.09,47528,-0.36,7,NELLA_NORMA
OMA,WN,15708,10.86,3.97,1.03,11.09,47528,-0.23,8,NELLA_NORMA
OMA,G4,1112,14.28,9.92,2.16,11.09,47528,3.19,9,NELLA_NORMA
OMA,AA,6338,16.79,12.28,1.29,11.09,47528,5.7,10,NELLA_NORMA
OMA,OH,182,20.84,20.02,1.1,11.09,47528,9.75,11,NELLA_NORMA
OMA,F9,872,23.54,23.1,1.83,11.09,47528,12.45,12,NELLA_NORMA
OME,AS,730,-0.93,3.36,3.56,-0.93,730,0.0,1,NELLA_NORMA
ONT,MQ,132,-4.27,-8.71,0.0,8.9,52350,-13.17,1,NELLA_NORMA
ONT,AS,2828,3.72,0.38,2.4,8.9,52350,-5.18,2,NELLA_NORMA
ONT,DL,3680,4.46,-5.87,0.92,8.9,52350,-4.44,3,NELLA_NORMA
ONT,OO,5418,5.43,2.67,0.41,8.9,52350,-3.47,4,NELLA_NORMA
ONT,UA,2874,6.5,-1.5,0.84,8.9,52350,-2.4,5,NELLA_NORMA
ONT,WN,22200,7.61,0.14,0.35,8.9,52350,-1.29,6,NELLA_NORMA
ONT,HA,736,7.9,6.31,0.54,8.9,52350,-1.0,7,NELLA_NORMA
ONT,F9,7010,14.67,12.3,2.03,8.9,52350,5.77,8,NELLA_NORMA
ONT,B6,600,15.11,5.06,2.0,8.9,52350,6.21,9,NELLA_NORMA
ONT,AA,6872,15.37,9.29,1.16,8.9,52350,6.47,10,NELLA_NORMA
ORD,YX,34204,4.57,-1.7,0.94,15.11,560074,-10.54,1,NELLA_NORMA
ORD,WN,13586,10.27,2.93,1.59,15.11,560074,-4.84,2,NELLA_NORMA
ORD,MQ,67774,10.92,7.44,1.17,15.11,560074,-4.19,3,NELLA_NORMA
ORD,9E,158,11.64,10.86,1.27,15.11,560074,-3.47,4,NELLA_NORMA
ORD,AS,6320,13.28,8.31,1.46,15.11,560074,-1.83,5,NELLA_NORMA
ORD,UA,179660,13.5,7.12,1.32,15.11,560074,-1.61,6,NELLA_NORMA
ORD,DL,21988,15.16,8.03,1.12,15.11,560074,0.05,7,NELLA_NORMA
ORD,OO,107614,16.95,12.38,1.74,15.11,560074,1.84,8,NELLA_NORMA
ORD,AA,103962,21.06,16.47,1.1,15.11,560074,5.95,9,NELLA_NORMA
ORD,NK,17000,21.48,13.4,1.79,15.11,560074,6.37,10,NELLA_NORMA
ORD,B6,2488,22.77,17.8,1.77,15.11,560074,7.66,11,NELLA_NORMA
ORD,F9,5320,28.19,28.95,3.01,15.11,560074,13.08,12,NELLA_NORMA
ORF,YX,5604,5.07,1.64,2.43,12.34,42234,-7.27,1,NELLA_NORMA
ORF,UA,4660,8.4,3.2,2.1,12.34,42234,-3.94,2,NELLA_NORMA
ORF,MQ,840,8.85,4.32,0.71,12.34,42234,-3.49,3,NELLA_NORMA
ORF,OH,6216,9.63,6.16,1.09,12.34,42234,-2.71,4,NELLA_NORMA
ORF,WN,6310,11.04,4.25,0.35,12.34,42234,-1.3,5,NELLA_NORMA
ORF,9E,4394,12.16,6.56,2.73,12.34,42234,-0.18,6,NELLA_NORMA
ORF,DL,4886,13.12,6.36,1.02,12.34,42234,0.78,7,NELLA_NORMA
ORF,AA,5756,19.71,13.62,2.02,12.34,42234,7.37,8,NELLA_NORMA
ORF,NK,1904,22.39,13.75,3.05,12.34,42234,10.05,9,NELLA_NORMA
ORF,G4,454,24.56,23.42,3.52,12.34,42234,12.22,10,NELLA_NORMA
ORF,OO,696,24.75,20.76,0.57,12.34,42234,12.41,11,NELLA_NORMA
ORF,F9,514,29.59,30.85,4.67,12.34,42234,17.25,12,ANOMALO_PEGGIORE
ORH,YX,720,-0.46,-6.27,5.0,16.1,2808,-16.56,1,ANOMALO_MIGLIORE
ORH,9E,598,16.1,10.19,5.02,16.1,2808,0.0,2,NELLA_NORMA
ORH,B6,1490,23.84,13.86,1.88,16.1,2808,7.74,3,NELLA_NORMA
OTH,OO,690,35.35,29.62,1.16,35.35,690,0.0,1,NELLA_NORMA
OTZ,AS,732,-2.31,-1.22,6.01,-2.31,732,0.0,1,NELLA_NORMA
PAE,AS,2142,2.3,-1.23,2.99,2.3,2142,0.0,1,NELLA_NORMA
PBG,G4,1002,27.68,21.82,3.99,27.68,1002,0.0,1,NELLA_NORMA
PBI,YX,32,-4.81,-6.88,0.0,16.69,58946,-21.5,1,ANOMALO_MIGLIORE
PBI,NK,922,7.67,1.49,1.74,16.69,58946,-9.02,2,NELLA_NORMA
PBI,WN,5168,10.49,5.32,0.77,16.69,58946,-6.2,3,NELLA_NORMA
PBI,DL,14196,13.92,8.13,1.35,16.69,58946,-2.77,4,NELLA_NORMA
