airline,airport,total_flights,min_arr_delay,max_arr_delay,avg_arr_delay,cancellation_rate_pct,active_months
G4,XNA,1708,-43.0,1411.0,16.41,1.05,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,AUS,330,-60.0,1025.0,26.27,0.61,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,BOS,442,-48.0,1445.0,16.95,0.9,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,HNL,63212,-78.0,737.0,4.45,1.06,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,ITO,9856,-25.0,416.0,3.98,1.08,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,JFK,736,-48.0,978.0,8.33,1.09,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,KOA,15560,-59.0,514.0,2.78,0.82,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,LAS,2824,-51.0,1175.0,17.75,0.28,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,LAX,4648,-56.0,1076.0,10.56,1.25,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,LGB,1326,-63.0,717.0,-4.61,0.6,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,LIH,17538,-56.0,427.0,2.14,1.32,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,OAK,2020,-46.0,418.0,-2.9,1.98,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,OGG,27176,-70.0,1193.0,2.61,0.93,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,ONT,736,-57.0,919.0,6.31,0.54,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,PDX,1472,-54.0,1072.0,9.24,0.68,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,PHX,732,-58.0,997.0,5.56,0.27,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,PPG,250,-25.0,1088.0,15.55,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,SAN,1430,-42.0,812.0,15.32,0.7,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,SEA,1520,-46.0,1084.0,16.82,2.5,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,SFO,1512,-43.0,1056.0,4.05,2.38,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,SJC,1370,-46.0,263.0,-6.23,0.88,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,SLC,460,-44.0,243.0,-0.21,0.0,[ 5  6  7  8  9 10 11 12]
HA,SMF,1908,-45.0,1036.0,4.95,0.84,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ABI,3514,-32.0,512.0,4.41,0.85,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ABQ,1814,-38.0,488.0,3.25,0.66,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ACK,44,-17.0,183.0,22.68,0.0,[6 7 8]
MQ,ACT,674,-35.0,1031.0,18.01,2.08,[1 2 3 4 5 6 7 8 9]
MQ,AEX,66,-21.0,538.0,39.12,0.0,[ 9 10]
MQ,AGS,384,-34.0,218.0,0.4,2.6,[ 1  4  5  6  9 10 11 12]
MQ,ALB,372,-41.0,193.0,0.95,0.0,[ 2  3  4  5  6  7  9 10]
MQ,AMA,4140,-32.0,599.0,5.53,1.69,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ATL,1330,-38.0,1416.0,12.79,1.95,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ATW,1506,-42.0,1102.0,6.83,1.33,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,AUS,4562,-41.0,683.0,10.94,1.45,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,AVL,2362,-41.0,638.0,19.8,2.71,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,AVP,968,-43.0,917.0,10.64,1.24,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BDL,1120,-50.0,781.0,1.68,1.43,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BFL,676,-30.0,190.0,-4.22,0.3,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BGR,498,-36.0,174.0,12.59,1.61,[ 6  7  8  9 10 11]
MQ,BHM,4926,-39.0,908.0,6.18,1.02,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BIL,1832,-50.0,903.0,9.25,0.44,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BIS,1204,-57.0,596.0,5.55,0.33,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BMI,1458,-60.0,739.0,2.68,1.65,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BNA,5078,-40.0,788.0,9.63,2.32,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BOI,534,-31.0,304.0,2.83,0.37,[ 1  2  3  4  5  6 11 12]
MQ,BOS,3862,-52.0,1281.0,5.55,1.5,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BPT,376,-30.0,433.0,12.91,2.13,[1 2 3 4]
MQ,BRO,2484,-30.0,374.0,3.63,1.45,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BTR,1986,-38.0,566.0,11.46,2.11,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BTV,672,-46.0,265.0,10.5,2.08,[ 6  7  8  9 10 11 12]
MQ,BUF,994,-40.0,500.0,2.55,1.01,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BUR,92,-25.0,185.0,-3.87,0.0,[10 11 12]
MQ,BWI,1082,-40.0,326.0,-3.69,1.29,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,BZN,136,-35.0,156.0,-0.07,0.0,[ 1  9 10 11 12]
MQ,CAE,112,-34.0,242.0,4.71,0.0,[ 6  7  8  9 12]
MQ,CHA,2498,-44.0,1149.0,12.84,1.92,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,CHS,1842,-49.0,426.0,4.52,1.52,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,CID,2360,-49.0,485.0,4.88,1.95,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,CLE,1224,-45.0,503.0,2.08,0.98,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,CLL,1664,-36.0,861.0,6.04,2.16,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,CLT,12268,-41.0,1500.0,11.85,1.45,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,CMH,6242,-58.0,810.0,6.53,0.67,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,CMI,2770,-45.0,1069.0,8.07,1.52,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,COS,710,-32.0,1327.0,13.14,0.28,[ 1  2  3  4  5  6  7  8  9 10 11]
MQ,COU,3356,-52.0,980.0,10.03,2.03,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,CRP,4878,-30.0,909.0,7.2,1.97,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,CVG,5370,-38.0,775.0,9.3,0.71,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,DAB,18,-11.0,62.0,10.56,0.0,[2 3]
MQ,DAY,370,-44.0,553.0,6.09,1.62,[ 1  2  3  4  5  6  7  8 11 12]
MQ,DCA,8502,-51.0,1339.0,7.2,1.29,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,DEN,362,-28.0,446.0,9.05,0.0,[ 6  7  8  9 10 11 12]
MQ,DFW,140004,-55.0,857.0,4.73,1.57,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,DRO,54,-46.0,19.0,-20.3,0.0,[12]
MQ,DSM,1838,-61.0,876.0,3.33,1.85,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,DTW,1708,-42.0,502.0,4.73,2.81,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ECP,1538,-43.0,371.0,9.79,1.82,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ELP,3280,-37.0,971.0,7.15,0.79,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,EUG,52,-37.0,1128.0,33.5,0.0,[12]
MQ,EVV,1452,-48.0,320.0,2.87,0.83,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,EWR,1594,-53.0,1244.0,11.28,3.76,[ 1  2  3  4  5  6  7  8  9 11 12]
MQ,EYW,4122,-41.0,1001.0,9.85,2.86,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,FAR,3524,-57.0,1298.0,3.87,0.91,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,FAT,40,-24.0,4.0,-5.85,0.0,[ 2  3 11]
MQ,FCA,78,-39.0,284.0,27.72,0.0,[5 6 7 8]
MQ,FSD,1550,-46.0,441.0,4.32,3.35,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,FSM,2024,-50.0,1015.0,6.96,2.17,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,FWA,1762,-57.0,249.0,3.56,0.45,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,GCK,1028,-33.0,931.0,14.64,1.75,[ 2  3  4  5  6  7  8  9 11 12]
MQ,GGG,460,-29.0,420.0,14.8,2.17,[ 5  6  7  8  9 10]
MQ,GJT,992,-36.0,1017.0,9.25,0.6,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,GNV,1172,-41.0,935.0,3.21,2.05,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,GPT,1066,-41.0,979.0,13.32,2.63,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,GRB,788,-44.0,678.0,4.32,1.78,[ 1  2  3  4  5  6  7  8  9 10 11]
MQ,GRK,2602,-30.0,905.0,9.78,1.38,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,GRR,1484,-61.0,453.0,11.74,1.75,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,GSO,2658,-47.0,1012.0,5.54,0.6,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,GSP,3328,-48.0,630.0,8.34,0.9,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,HDN,48,-34.0,94.0,6.92,0.0,[ 1  2  3 12]
MQ,HHH,2214,-36.0,309.0,7.9,1.9,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,HOU,3578,-37.0,390.0,7.77,4.08,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,HPN,2416,-46.0,1035.0,3.24,1.82,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,HRL,3162,-31.0,465.0,5.07,1.52,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,HSV,3680,-43.0,710.0,12.15,1.63,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,IAD,52,-33.0,145.0,8.24,3.85,[1]
MQ,IAH,2926,-48.0,1492.0,7.92,3.28,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ICT,4760,-43.0,846.0,6.11,1.72,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ILM,2192,-45.0,314.0,3.78,0.82,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,IND,2126,-36.0,360.0,3.78,1.88,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,JAN,2160,-34.0,1036.0,13.72,2.13,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,JAX,2360,-36.0,945.0,7.31,1.36,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,LAS,52,-27.0,651.0,60.15,0.0,[6 7 8]
MQ,LAW,300,-33.0,205.0,-1.47,2.67,[1 2 3 4]
MQ,LAX,110,-25.0,228.0,10.36,0.0,[11 12]
MQ,LBB,3892,-35.0,1043.0,9.15,1.9,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,LCH,152,-21.0,822.0,38.33,5.26,[2 3 4 5 6 7 8]
MQ,LEX,2036,-54.0,382.0,2.27,1.47,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,LFT,830,-29.0,547.0,9.82,1.2,[ 1  4  5  6  7  8  9 10 11 12]
MQ,LIT,7250,-47.0,828.0,12.78,1.08,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,LRD,3192,-30.0,1313.0,11.51,1.63,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,LSE,664,-38.0,1025.0,7.27,1.81,[ 1  2  5  6  7  8  9 10 11 12]
MQ,MAF,5116,-30.0,1011.0,9.58,2.03,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MCI,2454,-41.0,489.0,2.45,1.3,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MEM,3174,-36.0,386.0,2.86,1.01,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MFE,1558,-31.0,1366.0,8.68,1.67,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MGM,1154,-49.0,734.0,2.12,0.52,[ 1  2  3  4  6  7  8  9 10 11]
MQ,MHK,1958,-53.0,642.0,-3.4,1.63,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MHT,590,-39.0,647.0,0.79,0.68,[ 6  7  8  9 10 11]
MQ,MIA,28030,-48.0,838.0,4.85,1.48,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MKE,114,-30.0,66.0,-2.36,3.51,[ 2  3  4  6 12]
MQ,MLI,1580,-53.0,613.0,3.06,2.15,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MLU,1888,-37.0,461.0,8.76,1.8,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MOB,2090,-38.0,500.0,7.21,1.91,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MQT,962,-50.0,481.0,11.52,0.42,[ 2  3  4  5  6  7  8  9 10 11 12]
MQ,MRY,954,-28.0,369.0,2.0,0.42,[ 1  2  4  5  6  7  8  9 10 11 12]
MQ,MSN,1342,-37.0,454.0,12.29,1.94,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MSO,696,-39.0,242.0,9.39,0.86,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MSP,1796,-45.0,397.0,8.88,0.78,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MSY,2150,-36.0,402.0,6.45,1.67,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,MTJ,124,-21.0,200.0,16.45,3.23,[4 5 6]
MQ,MVY,42,-18.0,190.0,28.67,0.0,[6 7 8]
MQ,MYR,770,-50.0,261.0,5.63,1.04,[ 2  3  4  5  6  7  8  9 10 11 12]
MQ,OKC,4256,-36.0,1011.0,4.22,1.88,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,OMA,1094,-46.0,287.0,3.21,1.28,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ONT,132,-28.0,46.0,-8.71,0.0,[ 1 11 12]
MQ,ORD,67774,-56.0,938.0,7.44,1.17,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ORF,840,-38.0,698.0,4.32,0.71,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,PDX,94,-36.0,25.0,-10.81,0.0,[ 2  3  4 12]
MQ,PHX,16636,-49.0,693.0,0.27,0.3,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,PIA,1238,-55.0,566.0,10.96,1.29,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,PIT,1388,-49.0,261.0,3.21,1.15,[ 1  2  3  4  5  6  8  9 10 11 12]
MQ,PNS,3040,-33.0,929.0,6.7,1.38,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,PSP,236,-27.0,143.0,4.08,2.54,[ 1  2  3  4  5  9 10 11]
MQ,PVD,930,-44.0,862.0,10.02,0.43,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,PWM,602,-42.0,275.0,4.64,0.66,[ 6  7  8  9 10 11]
MQ,RAP,2378,-56.0,1483.0,7.98,0.76,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,RDM,810,-49.0,1006.0,1.13,0.49,[ 6  7  8  9 10 11 12]
MQ,RDU,2478,-43.0,1338.0,3.27,1.05,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,RIC,446,-41.0,206.0,1.22,0.45,[ 1  2  4  5  6 10 11 12]
MQ,RNO,558,-35.0,710.0,10.58,0.36,[ 1  5  6  7  8  9 10 11 12]
MQ,ROC,1664,-43.0,306.0,1.36,0.72,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,ROW,326,-28.0,547.0,7.32,0.61,[2 3 4 5 6]
MQ,RST,660,-48.0,724.0,4.82,0.0,[ 1  2  3  4  5  7  8  9 10 11]
MQ,RSW,178,-39.0,300.0,22.09,1.12,[1 3 4 5]
MQ,SAF,204,-23.0,515.0,21.83,1.96,[1 2 3 4 5 6]
MQ,SAT,520,-33.0,324.0,8.25,1.15,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,SAV,1944,-39.0,941.0,5.19,0.82,[ 1  2  3  4  5  6  8  9 10 11 12]
MQ,SBA,586,-29.0,175.0,-0.81,1.02,[ 5  6  7  8 11 12]
MQ,SBP,330,-26.0,179.0,-2.88,0.0,[ 1  2  6  7  9 10 11 12]
MQ,SDF,3186,-53.0,927.0,7.2,1.13,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,SEA,1020,-59.0,945.0,3.0,0.0,[ 1  2  3  4  5  6  7  8  9 10 11]
MQ,SFO,100,-30.0,88.0,8.24,0.0,[1 2 4 5]
MQ,SGF,7892,-46.0,945.0,11.09,1.5,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,SHV,1678,-34.0,970.0,6.78,1.79,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,SJC,726,-32.0,127.0,-3.16,0.55,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,SJT,1450,-29.0,868.0,9.48,1.93,[ 1  2  3  4  5  6  7  8  9 10 11]
MQ,SJU,32,-16.0,171.0,17.88,0.0,[8 9]
MQ,SLC,286,-47.0,266.0,-9.94,0.0,[ 1  4  5  7  8 11 12]
MQ,SMF,470,-26.0,168.0,-2.86,0.0,[ 1  2  3  4  5  6  7  9 10 12]
MQ,SPS,222,-34.0,200.0,-0.24,0.9,[11 12]
MQ,SRQ,34,-41.0,133.0,6.31,5.88,[ 4 12]
MQ,STL,3534,-41.0,1361.0,7.27,2.09,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,STS,474,-36.0,286.0,3.41,0.0,[ 4  5  6  7  8  9 10 11 12]
MQ,SWO,322,-30.0,337.0,2.78,0.62,[2 3 4 5]
MQ,SYR,1760,-54.0,481.0,-0.09,0.68,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,TLH,5622,-39.0,997.0,8.67,1.64,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,TPA,2492,-33.0,774.0,13.55,2.89,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,TRI,880,-42.0,176.0,-3.89,0.68,[ 1  2  4  5  6  7  8  9 10 11 12]
MQ,TUL,3376,-39.0,675.0,2.46,1.3,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,TUS,1548,-30.0,187.0,-0.58,0.78,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,TVC,1304,-47.0,908.0,6.41,0.31,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,TXK,878,-34.0,775.0,16.67,1.14,[ 2  3  4  5  6  7  8  9 10]
MQ,TYR,382,-27.0,725.0,9.84,1.57,[ 7  8  9 10]
MQ,TYS,2072,-35.0,488.0,7.33,0.87,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,VPS,764,-38.0,919.0,12.83,2.88,[ 1  2  4  5  6  7  8  9 10 11 12]
MQ,XNA,10692,-40.0,887.0,7.96,0.79,[ 1  2  3  4  5  6  7  8  9 10 11 12]
MQ,YUM,1166,-28.0,464.0,1.12,0.51,[ 3  4  5  6  7  8  9 10 11 12]
NK,ABQ,1050,-41.0,512.0,5.21,1.14,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,ACY,6104,-53.0,730.0,1.75,1.83,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,ATL,20410,-53.0,975.0,13.26,1.71,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,AUS,2182,-47.0,602.0,11.2,2.47,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,BDL,1190,-68.0,478.0,5.86,1.85,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,BHM,146,-22.0,107.0,11.7,0.0,[10 11 12]
NK,BNA,7616,-48.0,993.0,10.16,2.84,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,BOI,1084,-37.0,242.0,4.36,2.03,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,BOS,14020,-63.0,1052.0,12.25,3.28,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,BUR,3838,-34.0,711.0,11.37,1.77,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,BWI,13506,-71.0,741.0,8.18,1.76,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,CHS,2576,-43.0,415.0,13.01,3.11,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,CLE,2014,-51.0,900.0,4.89,2.38,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,CLT,9772,-56.0,847.0,16.47,2.72,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,CMH,5094,-117.0,822.0,4.35,1.96,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,DEN,72,-36.0,749.0,37.86,0.0,[1]
NK,DFW,20250,-47.0,784.0,11.72,1.3,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,DTW,21132,-61.0,1280.0,0.85,1.4,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,EWR,21508,-67.0,756.0,6.46,3.17,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,FLL,51338,-47.0,602.0,14.17,1.64,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,IAH,19584,-47.0,1048.0,9.81,2.17,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,IND,4640,-49.0,1079.0,8.07,2.63,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,LAS,52494,-73.0,936.0,4.61,1.16,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,LAX,22934,-76.0,928.0,2.52,1.16,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,LBE,1152,-47.0,588.0,-4.2,2.43,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,LFT,2,59.0,59.0,59.0,0.0,[1]
NK,LGA,16208,-60.0,1327.0,2.87,2.44,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,MCI,3630,-50.0,1421.0,6.68,2.31,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,MCO,45846,-45.0,1242.0,9.71,1.79,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,MEM,1880,-56.0,1127.0,2.64,1.6,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,MHT,254,-51.0,1016.0,14.31,3.94,[1 2 3 4 5]
NK,MIA,11262,-48.0,870.0,7.47,1.81,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,MKE,1556,-66.0,891.0,0.08,2.19,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,MSP,2362,-47.0,1139.0,10.95,1.1,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,MSY,10458,-47.0,896.0,7.43,2.1,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,MYR,9574,-48.0,861.0,4.85,2.55,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,OAK,5726,-41.0,806.0,4.94,1.92,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,ORD,17000,-64.0,938.0,13.4,1.79,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,ORF,1904,-55.0,1057.0,13.75,3.05,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,PBI,922,-42.0,503.0,1.49,1.74,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,PDX,3434,-57.0,1027.0,7.79,2.04,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,PHL,9820,-63.0,734.0,5.49,1.93,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,PHX,2284,-51.0,708.0,15.44,2.1,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,PIT,6956,-63.0,1060.0,12.06,2.88,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,PNS,1922,-41.0,407.0,6.81,2.6,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,RDU,876,-39.0,518.0,16.21,1.37,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,RIC,2220,-51.0,931.0,12.13,1.8,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,RNO,2308,-43.0,1044.0,5.05,1.82,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,ROC,998,-49.0,342.0,3.64,1.6,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,RSW,4890,-55.0,753.0,8.93,2.33,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,SAN,5774,-41.0,695.0,9.56,1.97,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,SAT,4228,-43.0,1003.0,8.36,2.22,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,SDF,1728,-45.0,936.0,11.59,1.5,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,SEA,1898,-46.0,794.0,9.16,1.05,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,SJC,5262,-43.0,954.0,8.48,1.33,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,SJU,9492,-56.0,1388.0,10.02,2.04,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,SLC,2538,-45.0,920.0,7.15,1.1,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,SMF,3572,-38.0,816.0,9.27,1.57,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,SNA,2450,-34.0,293.0,4.24,1.8,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,STL,854,-42.0,936.0,23.09,3.98,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,STT,2116,-52.0,1180.0,6.53,1.42,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,STX,564,-48.0,337.0,14.16,2.84,[ 1  2  3  4  5  6  7  8  9 10 11 12]
NK,TPA,11730,-51.0,854.0,5.07,3.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,ABE,2330,-50.0,1441.0,3.12,1.29,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,AGS,3142,-44.0,1227.0,17.38,2.74,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,ALB,2334,-57.0,1371.0,13.58,3.08,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,ATL,4966,-53.0,1231.0,13.65,1.61,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,AUS,50,-32.0,165.0,0.04,0.0,[3 4]
OH,AVL,4150,-48.0,1453.0,11.15,2.84,[ 1  2  3  4  5  6  7  8  9 10 11 12]
OH,AVP,476,-48.0,1255.0,2.02,1.26,[ 1  2  3  4  5  6  7  8 12]
OH,BDL,2976,-44.0,1370.0,11.51,2.55,[ 1  2  3  4  5  6  7  8  9 10 11 12]
