airport,airline,flight_count,avg_dep_delay,avg_arr_delay,cancellation_rate_pct,airport_avg_dep_delay,airport_total_flights,dep_delay_diff,rank_in_airport,anomaly_label
ABE,9E,258,7.44,-0.81,0.39,9.99,1055,-2.55,1,NELLA_NORMA
ABE,G4,442,8.14,1.24,1.81,9.99,1055,-1.85,2,NELLA_NORMA
ABE,OH,291,9.68,-2.08,1.03,9.99,1055,-0.31,3,NELLA_NORMA
ABE,OO,64,34.97,25.66,3.13,9.99,1055,24.98,4,ANOMALO_PEGGIORE
ABI,MQ,444,6.8,4.59,1.35,6.8,444,0.0,1,NELLA_NORMA
ABQ,DL,369,0.69,-7.59,1.08,10.3,5839,-9.61,1,NELLA_NORMA
ABQ,OO,1004,1.58,-2.4,0.2,10.3,5839,-8.72,2,NELLA_NORMA
ABQ,MQ,233,5.22,1.49,0.0,10.3,5839,-5.08,3,NELLA_NORMA
ABQ,UA,419,8.29,2.74,1.19,10.3,5839,-2.01,4,NELLA_NORMA
ABQ,AS,96,9.36,4.54,0.0,10.3,5839,-0.94,5,NELLA_NORMA
ABQ,NK,131,9.94,6.05,0.76,10.3,5839,-0.36,6,NELLA_NORMA
ABQ,WN,2762,10.97,4.82,0.54,10.3,5839,0.67,7,NELLA_NORMA
ABQ,AA,763,20.29,18.06,2.1,10.3,5839,9.99,8,NELLA_NORMA
ABQ,B6,62,92.73,88.56,0.0,10.3,5839,82.43,9,ANOMALO_PEGGIORE
ABR,OO,185,20.69,12.22,0.54,20.69,185,0.0,1,NELLA_NORMA
ABY,9E,13,-1.0,-3.15,0.0,23.14,196,-24.14,1,ANOMALO_MIGLIORE
ABY,OO,183,24.87,23.64,1.09,23.14,196,1.73,2,NELLA_NORMA
ACK,B6,237,10.93,8.62,1.27,13.63,404,-2.7,1,NELLA_NORMA
ACK,YX,145,15.13,15.91,6.21,13.63,404,1.5,2,NELLA_NORMA
ACK,OO,14,28.43,15.43,0.0,13.63,404,14.8,3,NELLA_NORMA
ACK,MQ,8,41.0,46.88,0.0,13.63,404,27.37,4,ANOMALO_PEGGIORE
ACT,MQ,73,11.11,11.06,2.74,14.13,261,-3.02,1,NELLA_NORMA
ACT,OO,188,15.29,15.62,1.6,14.13,261,1.16,2,NELLA_NORMA
ACV,OO,433,16.73,15.73,0.92,16.73,433,0.0,1,NELLA_NORMA
ACY,NK,783,9.03,1.98,1.28,9.03,783,0.0,1,NELLA_NORMA
ADK,AS,31,0.65,1.15,16.13,0.65,31,0.0,1,NELLA_NORMA
ADQ,AS,204,1.93,1.08,2.94,1.93,204,0.0,1,NELLA_NORMA
AEX,9E,219,11.61,6.8,0.46,18.92,503,-7.31,1,NELLA_NORMA
AEX,OO,273,24.61,19.85,2.2,18.92,503,5.69,2,NELLA_NORMA
AEX,MQ,11,25.64,29.09,0.0,18.92,503,6.72,3,NELLA_NORMA
AGS,MQ,55,5.51,-2.66,3.64,17.56,1016,-12.05,1,NELLA_NORMA
AGS,DL,38,6.08,2.21,0.0,17.56,1016,-11.48,2,NELLA_NORMA
AGS,YX,9,6.89,-3.44,0.0,17.56,1016,-10.67,3,NELLA_NORMA
AGS,9E,404,9.8,4.96,2.48,17.56,1016,-7.76,4,NELLA_NORMA
AGS,OH,400,24.48,23.67,2.75,17.56,1016,6.92,5,NELLA_NORMA
AGS,OO,104,30.62,25.4,1.92,17.56,1016,13.06,6,NELLA_NORMA
AGS,AA,6,52.0,44.5,0.0,17.56,1016,34.44,7,ANOMALO_PEGGIORE
AKN,AS,37,-1.16,2.24,0.0,-1.16,37,0.0,1,NELLA_NORMA
ALB,YX,87,-1.85,-7.72,1.15,13.29,3034,-15.14,1,ANOMALO_MIGLIORE
ALB,MQ,43,4.19,1.51,0.0,13.29,3034,-9.1,2,NELLA_NORMA
ALB,UA,189,7.89,1.88,0.53,13.29,3034,-5.4,3,NELLA_NORMA
ALB,9E,269,8.17,-4.63,1.86,13.29,3034,-5.12,4,NELLA_NORMA
ALB,OO,237,10.16,5.28,0.0,13.29,3034,-3.13,5,NELLA_NORMA
ALB,DL,358,12.01,2.23,1.4,13.29,3034,-1.28,6,NELLA_NORMA
ALB,WN,883,12.38,4.96,0.91,13.29,3034,-0.91,7,NELLA_NORMA
ALB,OH,299,18.02,14.75,2.34,13.29,3034,4.73,8,NELLA_NORMA
ALB,B6,185,19.31,12.17,2.16,13.29,3034,6.02,9,NELLA_NORMA
ALB,AA,338,19.6,14.08,0.59,13.29,3034,6.31,10,NELLA_NORMA
ALB,G4,146,23.23,12.86,0.0,13.29,3034,9.94,11,NELLA_NORMA
ALW,OO,139,-0.2,2.9,5.04,-0.2,139,0.0,1,NELLA_NORMA
AMA,WN,457,5.67,-0.8,0.44,9.12,1232,-3.45,1,NELLA_NORMA
AMA,MQ,511,8.02,6.06,1.96,9.12,1232,-1.1,2,NELLA_NORMA
AMA,OO,217,15.34,11.22,1.38,9.12,1232,6.22,3,NELLA_NORMA
AMA,AA,47,27.23,24.43,6.38,9.12,1232,18.11,4,ANOMALO_PEGGIORE
ANC,AS,3569,3.84,1.15,1.63,6.31,4658,-2.47,1,NELLA_NORMA
ANC,UA,338,11.79,0.88,2.66,6.31,4658,5.48,2,NELLA_NORMA
ANC,DL,628,13.39,3.49,0.64,6.31,4658,7.08,3,NELLA_NORMA
ANC,AA,123,26.32,11.91,0.0,6.31,4658,20.01,4,ANOMALO_PEGGIORE
APN,OO,160,19.83,13.92,4.38,19.83,160,0.0,1,NELLA_NORMA
ASE,OO,1964,27.39,21.96,5.8,27.39,1964,0.0,1,NELLA_NORMA
ATL,YX,315,4.66,2.46,3.49,11.13,85618,-6.47,1,NELLA_NORMA
ATL,9E,6759,6.14,2.03,1.3,11.13,85618,-4.99,2,NELLA_NORMA
ATL,DL,57264,9.33,5.54,0.89,11.13,85618,-1.8,3,NELLA_NORMA
ATL,AS,342,9.36,4.41,1.75,11.13,85618,-1.77,4,NELLA_NORMA
ATL,WN,8282,12.8,6.83,0.64,11.13,85618,1.67,5,NELLA_NORMA
ATL,UA,1786,14.52,9.35,1.79,11.13,85618,3.39,6,NELLA_NORMA
ATL,OH,615,17.23,13.48,1.14,11.13,85618,6.1,7,NELLA_NORMA
ATL,MQ,174,17.95,14.99,1.15,11.13,85618,6.82,8,NELLA_NORMA
ATL,OO,2020,20.13,16.52,0.94,11.13,85618,9.0,9,NELLA_NORMA
ATL,NK,2512,20.61,13.91,1.63,11.13,85618,9.48,10,NELLA_NORMA
ATL,B6,703,23.18,18.87,1.14,11.13,85618,12.05,11,NELLA_NORMA
ATL,AA,1938,23.32,18.86,1.81,11.13,85618,12.19,12,NELLA_NORMA
ATL,F9,2908,25.27,21.12,2.44,11.13,85618,14.14,13,NELLA_NORMA
ATW,DL,79,0.05,-8.64,1.27,15.41,1632,-15.36,1,ANOMALO_MIGLIORE
ATW,9E,51,11.29,9.39,0.0,15.41,1632,-4.12,2,NELLA_NORMA
ATW,G4,349,11.57,3.73,2.58,15.41,1632,-3.84,3,NELLA_NORMA
ATW,MQ,193,12.95,6.43,0.52,15.41,1632,-2.46,4,NELLA_NORMA
ATW,OO,960,18.8,14.91,2.08,15.41,1632,3.39,5,NELLA_NORMA
AUS,YX,38,-1.0,-9.29,0.0,14.63,21124,-15.63,1,ANOMALO_MIGLIORE
AUS,UA,2346,10.56,4.69,1.32,14.63,21124,-4.07,2,NELLA_NORMA
AUS,WN,9316,11.96,5.86,0.53,14.63,21124,-2.67,3,NELLA_NORMA
AUS,AS,740,12.63,10.71,2.16,14.63,21124,-2.0,4,NELLA_NORMA
AUS,OH,8,12.75,-0.63,0.0,14.63,21124,-1.88,5,NELLA_NORMA
AUS,MQ,530,14.34,11.59,1.32,14.63,21124,-0.29,6,NELLA_NORMA
AUS,DL,2829,15.45,7.89,0.88,14.63,21124,0.82,7,NELLA_NORMA
AUS,NK,263,17.19,11.37,1.9,14.63,21124,2.56,8,NELLA_NORMA
AUS,G4,260,18.41,15.72,2.31,14.63,21124,3.78,9,NELLA_NORMA
AUS,AA,3356,20.23,17.06,1.58,14.63,21124,5.6,10,NELLA_NORMA
AUS,9E,93,20.55,19.2,1.08,14.63,21124,5.92,11,NELLA_NORMA
AUS,OO,904,22.02,16.92,0.22,14.63,21124,7.39,12,NELLA_NORMA
AUS,HA,46,25.72,29.72,0.0,14.63,21124,11.09,13,NELLA_NORMA
AUS,B6,207,29.83,22.07,1.45,14.63,21124,15.2,14,ANOMALO_PEGGIORE
AUS,F9,188,31.95,27.38,2.66,14.63,21124,17.32,15,ANOMALO_PEGGIORE
AVL,9E,185,6.39,-0.84,3.24,15.06,2999,-8.67,1,NELLA_NORMA
AVL,YX,286,9.69,3.68,5.24,15.06,2999,-5.37,2,NELLA_NORMA
AVL,OH,485,9.93,10.36,3.71,15.06,2999,-5.13,3,NELLA_NORMA
AVL,DL,570,10.35,1.82,2.63,15.06,2999,-4.71,4,NELLA_NORMA
AVL,OO,181,12.26,8.98,2.76,15.06,2999,-2.8,5,NELLA_NORMA
AVL,UA,43,15.58,9.4,0.0,15.06,2999,0.52,6,NELLA_NORMA
AVL,G4,834,18.23,14.67,3.72,15.06,2999,3.17,7,NELLA_NORMA
AVL,MQ,278,25.76,22.34,2.52,15.06,2999,10.7,8,NELLA_NORMA
AVL,B6,16,28.93,21.4,6.25,15.06,2999,13.87,9,NELLA_NORMA
AVL,AA,121,39.84,32.72,5.79,15.06,2999,24.78,10,ANOMALO_PEGGIORE
AVP,OH,67,3.78,-10.75,0.0,17.42,404,-13.64,1,NELLA_NORMA
AVP,MQ,121,8.43,5.31,0.0,17.42,404,-8.99,2,NELLA_NORMA
AVP,AA,204,24.62,19.52,0.98,17.42,404,7.2,3,NELLA_NORMA
AVP,OO,12,67.36,58.55,8.33,17.42,404,49.94,4,ANOMALO_PEGGIORE
AZA,G4,1438,5.25,-0.04,0.35,5.25,1438,0.0,1,NELLA_NORMA
AZO,9E,6,8.67,4.0,0.0,11.7,266,-3.03,1,NELLA_NORMA
AZO,OO,260,11.77,6.3,1.92,11.7,266,0.07,2,NELLA_NORMA
BDL,OO,19,-6.21,-0.95,0.0,13.18,5490,-19.39,1,ANOMALO_MIGLIORE
BDL,YX,118,-3.16,-8.84,1.69,13.18,5490,-16.34,2,ANOMALO_MIGLIORE
BDL,9E,100,1.11,-3.78,2.0,13.18,5490,-12.07,3,NELLA_NORMA
BDL,MQ,135,6.7,3.04,1.48,13.18,5490,-6.48,4,NELLA_NORMA
BDL,DL,986,7.5,-0.46,0.71,13.18,5490,-5.68,5,NELLA_NORMA
BDL,UA,542,8.06,3.98,1.48,13.18,5490,-5.12,6,NELLA_NORMA
BDL,NK,142,10.01,7.23,2.11,13.18,5490,-3.17,7,NELLA_NORMA
BDL,WN,1010,11.62,3.98,0.79,13.18,5490,-1.56,8,NELLA_NORMA
BDL,B6,848,13.11,5.55,1.06,13.18,5490,-0.07,9,NELLA_NORMA
BDL,AA,947,18.11,12.55,1.8,13.18,5490,4.93,10,NELLA_NORMA
BDL,OH,401,22.18,17.26,2.0,13.18,5490,9.0,11,NELLA_NORMA
BDL,F9,242,40.77,34.46,2.07,13.18,5490,27.59,12,ANOMALO_PEGGIORE
BET,AS,151,13.77,17.46,2.65,13.77,151,0.0,1,NELLA_NORMA
BFF,OO,165,1.07,-0.21,1.21,1.07,165,0.0,1,NELLA_NORMA
BFL,MQ,87,1.68,-2.89,0.0,9.16,685,-7.48,1,NELLA_NORMA
BFL,OO,355,4.2,-2.73,0.28,9.16,685,-4.96,2,NELLA_NORMA
BFL,AA,243,19.11,13.32,0.41,9.16,685,9.95,3,NELLA_NORMA
BGM,9E,93,5.42,-0.93,5.38,5.42,93,0.0,1,NELLA_NORMA
BGR,OH,195,5.97,-1.92,2.56,10.15,1173,-4.18,1,NELLA_NORMA
BGR,9E,332,6.43,-1.99,4.52,10.15,1173,-3.72,2,NELLA_NORMA
BGR,YX,265,7.66,0.91,3.77,10.15,1173,-2.49,3,NELLA_NORMA
BGR,MQ,55,9.69,11.09,0.0,10.15,1173,-0.46,4,NELLA_NORMA
BGR,OO,38,16.21,11.82,0.0,10.15,1173,6.06,5,NELLA_NORMA
BGR,AA,158,17.07,15.69,3.16,10.15,1173,6.92,6,NELLA_NORMA
BGR,G4,130,20.72,6.52,2.31,10.15,1173,10.57,7,NELLA_NORMA
BHM,YX,90,-3.96,-6.73,0.0,11.31,4250,-15.27,1,ANOMALO_MIGLIORE
BHM,NK,17,-0.24,5.88,0.0,11.31,4250,-11.55,2,NELLA_NORMA
BHM,DL,713,4.53,-0.59,1.26,11.31,4250,-6.78,3,NELLA_NORMA
BHM,9E,257,5.29,-3.13,1.56,11.31,4250,-6.02,4,NELLA_NORMA
BHM,MQ,605,9.24,6.35,0.66,11.31,4250,-2.07,5,NELLA_NORMA
BHM,OO,379,12.98,9.45,1.58,11.31,4250,1.67,6,NELLA_NORMA
BHM,OH,993,13.78,8.96,1.01,11.31,4250,2.47,7,NELLA_NORMA
BHM,WN,1092,15.64,10.62,0.55,11.31,4250,4.33,8,NELLA_NORMA
BHM,AA,104,25.13,23.03,3.85,11.31,4250,13.82,9,NELLA_NORMA
BIH,OO,65,10.74,-3.05,12.31,10.74,65,0.0,1,NELLA_NORMA
BIL,UA,175,0.4,-1.05,0.57,5.83,1006,-5.43,1,NELLA_NORMA
BIL,OO,319,1.45,-2.42,0.31,5.83,1006,-4.38,2,NELLA_NORMA
BIL,MQ,236,6.04,4.47,0.85,5.83,1006,0.21,3,NELLA_NORMA
BIL,DL,185,11.29,9.56,1.08,5.83,1006,5.46,4,NELLA_NORMA
BIL,G4,91,20.19,21.71,1.1,5.83,1006,14.36,5,NELLA_NORMA
BIS,9E,2,-8.5,-4.5,0.0,10.86,961,-19.36,1,ANOMALO_MIGLIORE
BIS,DL,158,2.07,-5.35,1.9,10.86,961,-8.79,2,NELLA_NORMA
BIS,G4,125,2.74,-8.76,1.6,10.86,961,-8.12,3,NELLA_NORMA
BIS,MQ,130,7.62,5.74,0.0,10.86,961,-3.24,4,NELLA_NORMA
BIS,OO,546,16.04,9.62,0.37,10.86,961,5.18,5,NELLA_NORMA
BJI,OO,186,15.58,9.96,1.08,15.58,186,0.0,1,NELLA_NORMA
BLI,G4,268,-0.4,-3.63,0.37,4.83,664,-5.23,1,NELLA_NORMA
BLI,WN,161,8.17,1.48,1.24,4.83,664,3.34,2,NELLA_NORMA
BLI,OO,235,8.58,10.96,1.28,4.83,664,3.75,3,NELLA_NORMA
BLV,G4,285,16.52,10.45,2.11,16.52,285,0.0,1,NELLA_NORMA
BMI,F9,18,-0.18,0.65,5.56,11.94,444,-12.12,1,NELLA_NORMA
BMI,9E,205,9.73,1.08,1.46,11.94,444,-2.21,2,NELLA_NORMA
BMI,MQ,177,11.97,3.95,1.13,11.94,444,0.03,3,NELLA_NORMA
BMI,G4,44,27.36,25.43,4.55,11.94,444,15.42,4,ANOMALO_PEGGIORE
BNA,DL,2105,3.97,-2.31,1.14,11.28,25235,-7.31,1,NELLA_NORMA
BNA,YX,1393,4.02,1.14,1.22,11.28,25235,-7.26,2,NELLA_NORMA
BNA,AS,288,5.99,-2.71,2.08,11.28,25235,-5.29,3,NELLA_NORMA
BNA,UA,1535,9.28,4.34,1.63,11.28,25235,-2.0,4,NELLA_NORMA
BNA,OH,637,10.39,8.33,2.35,11.28,25235,-0.89,5,NELLA_NORMA
BNA,WN,12911,10.57,3.5,0.75,11.28,25235,-0.71,6,NELLA_NORMA
BNA,MQ,657,10.65,9.11,1.98,11.28,25235,-0.63,7,NELLA_NORMA
BNA,G4,765,11.1,4.84,1.7,11.28,25235,-0.18,8,NELLA_NORMA
BNA,OO,1051,14.91,10.65,1.81,11.28,25235,3.63,9,NELLA_NORMA
BNA,B6,343,17.94,11.88,2.04,11.28,25235,6.66,10,NELLA_NORMA
BNA,F9,214,19.29,18.95,1.87,11.28,25235,8.01,11,NELLA_NORMA
BNA,9E,304,19.87,16.21,3.95,11.28,25235,8.59,12,NELLA_NORMA
BNA,NK,921,20.09,11.68,3.04,11.28,25235,8.81,13,NELLA_NORMA
BNA,AA,2111,21.82,19.85,1.99,11.28,25235,10.54,14,NELLA_NORMA
BOI,AS,170,1.71,0.32,0.0,6.71,5680,-5.0,1,NELLA_NORMA
BOI,OO,2829,4.87,2.36,0.35,6.71,5680,-1.84,2,NELLA_NORMA
BOI,UA,346,6.44,2.22,2.31,6.71,5680,-0.27,3,NELLA_NORMA
BOI,WN,1191,7.11,0.3,0.25,6.71,5680,0.4,4,NELLA_NORMA
BOI,AA,211,8.05,2.12,1.9,6.71,5680,1.34,5,NELLA_NORMA
BOI,MQ,63,8.84,3.92,0.0,6.71,5680,2.13,6,NELLA_NORMA
BOI,DL,661,8.85,2.21,1.06,6.71,5680,2.14,7,NELLA_NORMA
BOI,NK,124,10.05,6.16,0.0,6.71,5680,3.34,8,NELLA_NORMA
BOI,G4,85,47.38,47.01,1.18,6.71,5680,40.67,9,ANOMALO_PEGGIORE
BOS,9E,2,-10.0,-26.0,50.0,11.9,35654,-21.9,1,ANOMALO_MIGLIORE
BOS,G4,125,1.28,-6.76,2.4,11.9,35654,-10.62,2,NELLA_NORMA
BOS,YX,6668,3.36,-1.78,1.68,11.9,35654,-8.54,3,NELLA_NORMA
BOS,UA,3121,10.95,2.98,2.05,11.9,35654,-0.95,4,NELLA_NORMA
BOS,MQ,494,11.23,2.44,1.62,11.9,35654,-0.67,5,NELLA_NORMA
BOS,WN,1667,12.09,2.36,0.84,11.9,35654,0.19,6,NELLA_NORMA
BOS,DL,6313,12.52,2.9,0.9,11.9,35654,0.62,7,NELLA_NORMA
BOS,AS,630,12.92,6.2,1.27,11.9,35654,1.02,8,NELLA_NORMA
BOS,HA,51,14.47,10.73,0.0,11.9,35654,2.57,9,NELLA_NORMA
BOS,AA,4248,14.57,4.26,1.51,11.9,35654,2.67,10,NELLA_NORMA
BOS,B6,10206,14.92,7.8,1.32,11.9,35654,3.02,11,NELLA_NORMA
BOS,F9,357,15.97,12.68,1.68,11.9,35654,4.07,12,NELLA_NORMA
BOS,NK,1772,19.23,10.05,3.22,11.9,35654,7.33,13,NELLA_NORMA
BPT,OO,132,9.74,2.51,3.03,14.08,183,-4.34,1,NELLA_NORMA
BPT,MQ,51,25.2,25.18,1.96,14.08,183,11.12,2,NELLA_NORMA
BQK,OO,147,15.81,16.62,0.0,17.94,176,-2.13,1,NELLA_NORMA
BQK,9E,29,28.76,29.69,0.0,17.94,176,10.82,2,NELLA_NORMA
BQN,F9,127,6.47,-5.16,0.79,15.74,605,-9.27,1,NELLA_NORMA
BQN,B6,382,15.06,11.52,0.52,15.74,605,-0.68,2,NELLA_NORMA
BQN,UA,96,31.27,20.05,4.17,15.74,605,15.53,3,ANOMALO_PEGGIORE
BRD,OO,157,10.81,7.81,0.0,10.81,157,0.0,1,NELLA_NORMA
BRO,MQ,318,5.05,3.73,1.57,8.21,504,-3.16,1,NELLA_NORMA
BRO,OO,186,13.67,9.56,2.69,8.21,504,5.46,2,NELLA_NORMA
BRW,AS,84,10.96,11.66,2.38,10.96,84,0.0,1,NELLA_NORMA
BTM,OO,168,-10.38,-18.49,0.0,-10.38,168,0.0,1,NELLA_NORMA
BTR,UA,1,-2.0,-11.0,0.0,10.48,1156,-12.48,1,NELLA_NORMA
BTR,DL,205,2.03,-3.51,1.46,10.48,1156,-8.45,2,NELLA_NORMA
BTR,9E,130,9.44,5.43,0.77,10.48,1156,-1.04,3,NELLA_NORMA
BTR,OH,449,10.59,7.8,1.11,10.48,1156,0.11,4,NELLA_NORMA
BTR,OO,135,14.85,11.12,2.96,10.48,1156,4.37,5,NELLA_NORMA
BTR,MQ,236,15.75,12.99,0.85,10.48,1156,5.27,6,NELLA_NORMA
BTV,G4,1,0.0,0.0,100.0,9.59,2065,0.0,1,NELLA_NORMA
BTV,F9,4,-6.25,2.25,0.0,9.59,2065,-15.84,2,ANOMALO_MIGLIORE
BTV,YX,419,1.3,-6.41,2.63,9.59,2065,-8.29,3,NELLA_NORMA
BTV,OO,67,2.64,-5.49,0.0,9.59,2065,-6.95,4,NELLA_NORMA
BTV,UA,300,7.55,5.94,1.0,9.59,2065,-2.04,5,NELLA_NORMA
BTV,9E,467,8.2,0.49,3.64,9.59,2065,-1.39,6,NELLA_NORMA
BTV,DL,113,9.28,1.26,0.88,9.59,2065,-0.31,7,NELLA_NORMA
BTV,MQ,81,11.46,12.65,2.47,9.59,2065,1.87,8,NELLA_NORMA
BTV,AA,186,13.02,8.12,0.54,9.59,2065,3.43,9,NELLA_NORMA
BTV,OH,427,20.16,13.64,2.58,9.59,2065,10.57,10,NELLA_NORMA
BUF,YX,691,6.06,1.61,2.6,11.76,5471,-5.7,1,NELLA_NORMA
BUF,9E,484,6.28,-1.59,3.31,11.76,5471,-5.48,2,NELLA_NORMA
BUF,MQ,111,8.42,2.38,0.9,11.76,5471,-3.34,3,NELLA_NORMA
BUF,WN,1294,9.97,2.62,1.39,11.76,5471,-1.79,4,NELLA_NORMA
BUF,B6,870,10.06,5.51,1.38,11.76,5471,-1.7,5,NELLA_NORMA
BUF,DL,537,10.36,2.32,1.49,11.76,5471,-1.4,6,NELLA_NORMA
BUF,OO,183,11.94,4.27,1.64,11.76,5471,0.18,7,NELLA_NORMA
BUF,UA,249,16.63,15.33,2.41,11.76,5471,4.87,8,NELLA_NORMA
BUF,OH,240,17.79,17.52,1.67,11.76,5471,6.03,9,NELLA_NORMA
BUF,F9,287,19.1,12.61,3.14,11.76,5471,7.34,10,NELLA_NORMA
BUF,AA,525,24.44,21.79,1.71,11.76,5471,12.68,11,NELLA_NORMA
BUR,MQ,11,1.18,-7.73,0.0,9.0,7560,-7.82,1,NELLA_NORMA
BUR,AS,507,4.42,2.94,1.58,9.0,7560,-4.58,2,NELLA_NORMA
BUR,WN,4657,7.88,0.88,0.92,9.0,7560,-1.12,3,NELLA_NORMA
BUR,DL,117,9.15,4.34,0.85,9.0,7560,0.15,4,NELLA_NORMA
BUR,NK,472,10.23,7.55,1.69,9.0,7560,1.23,5,NELLA_NORMA
BUR,OO,1029,12.01,10.31,0.87,9.0,7560,3.01,6,NELLA_NORMA
BUR,UA,386,12.51,8.99,2.33,9.0,7560,3.51,7,NELLA_NORMA
BUR,AA,285,13.09,7.7,0.7,9.0,7560,4.09,8,NELLA_NORMA
BUR,F9,18,15.72,24.22,0.0,9.0,7560,6.72,9,NELLA_NORMA
BUR,B6,78,26.05,17.58,1.28,9.0,7560,17.05,10,ANOMALO_PEGGIORE
BWI,OO,3,-7.0,-9.67,0.0,15.6,24851,-22.6,1,ANOMALO_MIGLIORE
BWI,OH,9,-2.56,-5.89,0.0,15.6,24851,-18.16,2,ANOMALO_MIGLIORE
BWI,YX,227,4.0,-1.61,1.76,15.6,24851,-11.6,3,NELLA_NORMA
BWI,MQ,125,4.2,-3.7,0.8,15.6,24851,-11.4,4,NELLA_NORMA
BWI,UA,892,5.24,-1.72,1.68,15.6,24851,-10.36,5,NELLA_NORMA
BWI,DL,1393,9.2,1.88,0.29,15.6,24851,-6.4,6,NELLA_NORMA
BWI,B6,61,11.75,7.43,0.0,15.6,24851,-3.85,7,NELLA_NORMA
BWI,AS,141,11.96,9.94,1.42,15.6,24851,-3.64,8,NELLA_NORMA
BWI,AA,976,16.16,9.53,2.36,15.6,24851,0.56,9,NELLA_NORMA
BWI,WN,18400,16.32,8.93,0.9,15.6,24851,0.72,10,NELLA_NORMA
BWI,NK,1706,16.36,9.02,1.76,15.6,24851,0.76,11,NELLA_NORMA
BWI,F9,752,24.13,22.67,4.39,15.6,24851,8.53,12,NELLA_NORMA
BWI,9E,129,27.06,17.21,9.3,15.6,24851,11.46,13,NELLA_NORMA
BWI,G4,37,30.03,21.89,0.0,15.6,24851,14.43,14,NELLA_NORMA
BZN,MQ,17,6.35,-1.35,0.0,13.66,2524,-7.31,1,NELLA_NORMA
BZN,AS,153,7.95,10.22,0.65,13.66,2524,-5.71,2,NELLA_NORMA
BZN,DL,461,8.15,4.17,0.22,13.66,2524,-5.51,3,NELLA_NORMA
BZN,WN,502,9.43,3.44,0.6,13.66,2524,-4.23,4,NELLA_NORMA
BZN,OO,511,12.12,8.73,0.2,13.66,2524,-1.54,5,NELLA_NORMA
BZN,UA,538,13.44,8.9,0.56,13.66,2524,-0.22,6,NELLA_NORMA
BZN,G4,91,21.8,16.82,4.4,13.66,2524,8.14,7,NELLA_NORMA
BZN,AA,214,29.67,26.99,0.93,13.66,2524,16.01,8,ANOMALO_PEGGIORE
BZN,B6,37,81.5,82.53,2.7,13.66,2524,67.84,9,ANOMALO_PEGGIORE
CAE,OO,161,-0.14,-0.68,0.0,10.09,1639,-10.23,1,NELLA_NORMA
CAE,MQ,13,3.85,2.31,0.0,10.09,1639,-6.24,2,NELLA_NORMA
CAE,9E,282,8.56,3.51,1.77,10.09,1639,-1.53,3,NELLA_NORMA
CAE,OH,524,8.7,7.89,0.95,10.09,1639,-1.39,4,NELLA_NORMA
CAE,DL,400,9.95,1.33,1.0,10.09,1639,-0.14,5,NELLA_NORMA
CAE,AA,181,20.63,19.19,2.21,10.09,1639,10.54,6,NELLA_NORMA
CAE,YX,78,24.27,21.05,3.85,10.09,1639,14.18,7,NELLA_NORMA
CAK,OH,415,12.12,9.2,0.72,14.13,864,-2.01,1,NELLA_NORMA
CAK,G4,184,13.22,7.99,4.89,14.13,864,-0.91,2,NELLA_NORMA
CAK,OO,265,17.92,15.09,1.89,14.13,864,3.79,3,NELLA_NORMA
CDC,OO,146,-3.9,-9.48,0.68,-3.9,146,0.0,1,NELLA_NORMA
CDV,AS,179,2.73,1.16,2.23,2.73,179,0.0,1,NELLA_NORMA
CHA,DL,304,7.26,-1.04,0.99,13.19,1615,-5.93,1,NELLA_NORMA
CHA,YX,36,8.08,6.69,0.0,13.19,1615,-5.11,2,NELLA_NORMA
CHA,9E,360,8.81,2.81,0.56,13.19,1615,-4.38,3,NELLA_NORMA
CHA,OH,330,11.05,7.32,0.61,13.19,1615,-2.14,4,NELLA_NORMA
CHA,OO,219,18.63,16.51,1.83,13.19,1615,5.44,5,NELLA_NORMA
CHA,MQ,299,19.95,16.0,1.0,13.19,1615,6.76,6,NELLA_NORMA
CHA,G4,67,29.47,24.3,1.49,13.19,1615,16.28,7,ANOMALO_PEGGIORE
CHO,OH,17,1.65,0.24,0.0,11.97,770,-10.32,1,NELLA_NORMA
CHO,DL,66,6.61,-4.83,0.0,11.97,770,-5.36,2,NELLA_NORMA
CHO,YX,112,7.53,4.33,3.57,11.97,770,-4.44,3,NELLA_NORMA
CHO,9E,410,12.59,6.16,1.95,11.97,770,0.62,4,NELLA_NORMA
CHO,OO,165,16.67,17.86,1.82,11.97,770,4.7,5,NELLA_NORMA
CHS,G4,51,-0.92,-4.31,3.92,11.16,6434,-12.08,1,NELLA_NORMA
CHS,AS,98,4.64,2.13,4.08,11.16,6434,-6.52,2,NELLA_NORMA
CHS,WN,878,7.2,2.19,0.23,11.16,6434,-3.96,3,NELLA_NORMA
CHS,YX,568,7.3,1.82,0.88,11.16,6434,-3.86,4,NELLA_NORMA
CHS,MQ,238,8.85,3.43,2.1,11.16,6434,-2.31,5,NELLA_NORMA
CHS,OO,99,9.62,9.21,2.02,11.16,6434,-1.54,6,NELLA_NORMA
CHS,OH,412,10.44,7.68,1.7,11.16,6434,-0.72,7,NELLA_NORMA
CHS,DL,923,10.62,5.14,0.98,11.16,6434,-0.54,8,NELLA_NORMA
CHS,UA,568,10.95,6.47,1.06,11.16,6434,-0.21,9,NELLA_NORMA
CHS,9E,490,12.16,5.57,4.29,11.16,6434,1.0,10,NELLA_NORMA
CHS,B6,491,13.86,9.68,1.22,11.16,6434,2.7,11,NELLA_NORMA
